unique_id,cutoff,metric,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta
IN_N01,2020-10-01,rmse,160673.93074370295,84392.08411749362,46642.68948218641,108084.93320929006,160673.93074370295,160673.93074370295,178091.75340297678,107780.21015600085
IN_N02,2020-10-01,rmse,3015326.8927433365,4772883.673242544,3854257.4677082356,3810701.1447623814,4719600.815779313,4719600.815779313,3694043.4424018906,3020639.4124560542
IN_N03,2020-10-01,rmse,611968.9486131568,2438503.35529719,862262.1019290837,928154.8849451987,707840.3397709044,707840.3397709044,602729.6653402495,409536.6843976317
IN_N04,2020-10-01,rmse,92110.75822175985,380843.7998837945,126545.16334464101,129163.89680460248,34441.87776091698,34441.87776091698,33509.40629100744,35733.23952349203
IN_N05,2020-10-01,rmse,1283912.3147611564,5030793.700771464,2358107.0146489586,2498649.5559194437,694837.1176987005,694837.1176987005,653044.971687862,1287833.36442442
IN_N06,2020-10-01,rmse,2672684.018240839,8102898.102746499,4370621.933254052,4393000.657837376,869239.9529613857,598075.5100715238,3569562.983481209,1624786.5566586768
IN_N07,2020-10-01,rmse,632348.3343250061,637920.092380422,511715.717472512,654210.2888054923,518850.55466177454,608563.214294798,427731.60959035513,554306.2073955834
IN_P01,2020-10-01,rmse,131882.93302333183,222482.69194095494,124742.30639740512,155863.23382045407,130789.57358974761,140575.389790694,125110.85408907612,128693.12815382503
IN_P02,2020-10-01,rmse,9939.65399611576,19062.914827027373,9611.907735330173,9017.710730140992,19062.914827027365,19062.914827027365,51282.89285600705,11131.355812832824
IN_P03,2020-10-01,rmse,83769.45761433578,232376.43049706743,95066.03651015436,94227.81553501068,129289.03119118161,24197.498034871867,51896.326828402176,37804.33996568426
IN_R01,2020-10-01,rmse,1859780.1947484675,833964.1636333617,1313038.4237850958,1875053.8901736503,854857.0431328358,854857.0431328358,1741725.1845403379,1647265.3598945069
IN_R02,2020-10-01,rmse,3187368.736659112,2194164.3673648247,2496925.8325359393,2263638.0087498287,2194164.3673649086,2194164.3673649086,3046214.5283405036,2455514.116998799
IN_R03,2020-10-01,rmse,731579.6266266495,1412788.361786933,686027.3930492025,892694.0636412987,747873.1452342216,955352.7213698755,819742.3106184877,733934.0412221758
IN_R05,2020-10-01,rmse,1382298.333023983,1402232.226109913,1129348.0877864808,1337933.9879813525,1397708.7457623752,1397708.7457623752,1393871.7839790303,1649611.4743451143
IN_R06,2020-10-01,rmse,1508404.8623493104,1580065.4229483197,1769618.8155067284,1921674.177552317,1580065.4229483206,1580065.4229483206,2095790.827119541,1599307.9513693664
IN_R07,2020-10-01,rmse,6144.883725506936,29793.57157777496,9013.24958047873,8818.166476087872,4702.69902901388,4702.69902901388,4645.735953889399,1585.0162297025322
IN_S01,2020-10-01,rmse,1123948.9134386806,1118857.0977325882,1168567.0865550623,1126453.016178162,1123818.640047378,1123818.640047378,1320359.13587831,1197473.7320047
IN_S02,2020-10-01,rmse,91397.58710959394,374114.1961239003,598506.9072356982,1236915.8081796688,330277.53036155103,330277.53036155103,593425.4094328996,384527.92659640213
IN_S03,2020-10-01,rmse,1630499.5447199622,1558256.2230795722,1545038.8460556641,1425847.3270505595,1558256.2230795722,1558256.2230795722,1608721.1152479646,1551805.6141897065
IN_V03,2020-10-01,rmse,945036.6292397245,825304.1533458065,698219.5636013004,641705.5257113277,825304.1533458065,825304.1533458065,628021.9471998555,758028.6322251451
IN_V04,2020-10-01,rmse,438887.1656245536,520980.64191339206,384318.3783159438,400986.3941638715,520980.6419133348,612577.6278760545,377099.30372287,480270.07931851083
IN_V07,2020-10-01,rmse,75202.38887580698,69877.1624883597,71123.39440943311,86459.38316028035,69877.16248835952,69877.16248835952,122142.77152265895,83451.16422218602
IN_D03,2021-04-01,rmse,2864.118057971773,16276.600746062157,15379.874859292582,18370.292689557235,13475.83203580894,13475.83203580894,17873.44690645566,2826.338295011894
IN_V06,2021-07-01,rmse,381209.7697844169,74689.74763973606,192597.33796234016,286421.9907368876,74689.74763973603,74689.74763973603,261639.69410630123,282354.4557444541
IN_A01,2021-10-01,rmse,193983.291453469,268890.38786046696,755530.0744598566,1342145.070255376,268890.3878604673,268890.3878604673,825028.8372825509,433468.7948681678
IN_A02,2021-10-01,rmse,513112.2439455495,2749707.361923584,606423.34821657,484283.4430508898,727724.0443344,727724.0443344,382662.4004273075,511651.89445374144
IN_A03,2021-10-01,rmse,60339.550238395736,534691.828721947,156415.09224404092,187566.7882979647,60339.550238395736,60339.550238395736,67416.7877549082,65356.58229349505
IN_A04,2021-10-01,rmse,179327.10229106585,610940.0548783788,241837.86661267062,245922.71174717485,130255.8826393413,130255.8826393413,97782.93145976414,126300.67069092428
IN_A05,2021-10-01,rmse,10411.463713035524,20789.934992729453,9848.262655494715,9751.419925701617,10411.463713035524,10411.463713035524,8345.623006765969,10399.472211204484
IN_A06,2021-10-01,rmse,5844076.429066894,3236468.7051210734,3037490.856071178,3377440.28001934,6510548.45518441,6510548.45518441,6678928.798095651,5032412.144721775
IN_A07,2021-10-01,rmse,396208.3173784284,403987.83219427225,240429.0494806213,172230.93745781673,283787.8796642519,201199.71822055374,233890.99209581336,262940.7186973894
IN_A09,2021-10-01,rmse,100258.91144182645,218879.30103027102,76433.1668551029,76327.29143301235,56218.35687266703,61787.900866520176,44555.25790463128,71062.18693208866
IN_A10,2021-10-01,rmse,648496.1353527023,3423184.753327657,862956.856162048,836696.9692679715,275193.56623932975,195416.25118660103,119875.66880896655,182965.88759367255
IN_A11,2021-10-01,rmse,27805.318296006346,46483.57888233658,18596.963134592388,26536.93369221153,43850.141405902774,43850.141405902774,26076.079868361383,25549.892310887597
IN_A12,2021-10-01,rmse,1866722.6299693934,3478662.0218917355,1696899.555840351,2467234.952932211,3224285.022203079,3710709.480114076,3861509.435191005,2027030.5532812204
IN_A16,2021-10-01,rmse,29166.260173761057,29497.506411223596,12131.841112589787,23485.476213061174,29497.506411176564,19580.704190763085,23033.197783317028,20409.437871034203
IN_B01,2021-10-01,rmse,145860.69951393054,1020700.3317532515,196859.38238614995,247678.0318901756,206552.8549940622,138254.26873737318,168821.92061586448,165610.597273536
IN_B02,2021-10-01,rmse,446672.31082572206,307661.3690814401,417060.29537381587,469433.8314012529,550325.5975023154,583836.6760908904,894835.9205359141,518347.8668949045
IN_B03,2021-10-01,rmse,134858.16364970288,152974.43132525784,138506.76286969506,130502.43366283717,152974.4313252579,152974.4313252579,225208.8507697874,170983.58852643496
IN_B05,2021-10-01,rmse,9867037.925535986,13925160.761742203,11513103.564384855,11718487.340068772,13274871.19795878,13274871.19795878,15830991.209128888,10841531.091315733
IN_B06,2021-10-01,rmse,30501.800924077364,67626.75210428362,21034.342425781306,30526.461749739334,17210.13879415764,17210.13879415764,17881.58373602508,23616.79625173515
IN_C01,2021-10-01,rmse,795737.8354151978,447617.1089112394,756852.9700601966,721935.8569764353,447617.1089112392,447617.1089112392,474467.98374882893,470499.43659225834
IN_C02,2021-10-01,rmse,346111.1041499219,755584.0687540342,473312.3579989627,484452.3207421696,372282.1448159467,372282.1448159467,319265.4277305513,383206.43669904134
IN_C03,2021-10-01,rmse,549300.4849064833,1178716.6077223397,245373.8064209625,351567.85499572416,776875.1005570797,776875.1005570797,804457.0802707487,853704.1223889319
IN_C04,2021-10-01,rmse,2390.9810225093797,3563.784034256603,2726.1610829149477,3099.6254209178246,4062.2808204573785,4062.2808204573785,2981.696757330384,3363.156302280158
IN_C05,2021-10-01,rmse,130043.71813178434,132069.09134767624,108197.85483678777,220852.58421658428,133245.5413565053,133245.5413565053,203866.86107874723,137548.91671163504
IN_C07,2021-10-01,rmse,451589.0698189877,2410619.4993068096,586101.956066804,568882.0608987854,64575.31029115236,64575.31029115236,80678.99916808962,80602.79965467342
IN_C08,2021-10-01,rmse,173649.88548928357,1136390.4430720084,266237.7548706944,259625.30832492886,36048.54081462987,36048.54081462987,33234.59325904458,37275.34720870332
IN_C09,2021-10-01,rmse,1203409.247007149,2534271.7560821255,1144601.5612476992,1145241.4346456882,859003.842345432,859003.842345432,1025535.128529343,1075505.1437288024
IN_C10,2021-10-01,rmse,489686.29483468074,2734034.720845957,754397.9886318772,720930.1139605051,120134.71834007192,145043.41125690012,49643.99364039041,64280.95593088472
IN_D01,2021-10-01,rmse,319337.77790292376,306191.7873154874,312081.50054495427,307291.30638635,309284.8229702991,309284.8229702991,424334.17207920953,297878.6195918657
IN_D02,2021-10-01,rmse,44585.519519922185,46679.79481475703,176517.31511250974,238775.8933976829,43800.697045856585,43800.697045856585,181274.6664372446,134940.58446947907
IN_D04,2021-10-01,rmse,491565.47841553215,252535.7992827381,519795.52601132146,519353.1983829191,638607.0568768355,638607.0568768355,596423.0012441903,454977.9422805918
IN_D05,2021-10-01,rmse,12040.611394360338,11817.606527914659,12354.115238580422,15497.296895345975,11909.881088525915,11909.881088525915,11392.572653083815,11652.911081417818
IN_D06,2021-10-01,rmse,246549.8621918839,350764.45279756066,321194.6968859343,366112.5780820577,350764.4527975606,350764.4527975606,345659.1368919894,342576.88818141766
IN_D07,2021-10-01,rmse,119927.85781513485,188533.7203120733,411167.08344277437,527267.7024094664,188533.7203120733,580424.4232472881,431577.90296667704,273726.93586003146
IN_D08,2021-10-01,rmse,1536775.3483168904,1445303.7989755557,1491986.4460931774,1550047.7233212853,1445303.7989755557,1445303.7989755557,1535505.865641231,1445981.8688951991
IN_D10,2021-10-01,rmse,172290.71678658653,422637.0090241316,176859.66747110573,240535.18350750484,172290.71678658653,172290.71678658653,127428.43092255142,171157.6890109988
IN_D11,2021-10-01,rmse,678081.4061571186,373071.4861824213,1048780.321415994,1107025.9285283901,678081.4061571186,422604.05847314687,836358.7576992924,735226.7989981282
IN_G01,2021-10-01,rmse,317837.484272688,334292.6413602423,473880.49563845067,582974.2583642731,260849.79117756564,260849.79117756564,407487.7812297604,369237.24532724964
IN_G02,2021-10-01,rmse,417026.4887657557,717463.0112096139,316749.8583265153,241497.62568535743,717463.011209614,1162980.414207704,1062874.4357790516,464179.4932713327
IN_G03,2021-10-01,rmse,322539.94046205847,1292944.6991728288,423422.6564922121,456652.40842951334,262475.54844534525,345076.8368333924,254702.37647467162,270852.7840894909
IN_G04,2021-10-01,rmse,535573.5168007724,457907.93194417964,312247.82849576557,515030.80472423154,457907.93194417877,457907.93194417877,397593.26979296247,403939.7144300329
IN_H01,2021-10-01,rmse,8933.89377559428,16589.164543442836,4856.734816798419,2606.4092259272124,14656.857662029086,14656.857662029086,3761.7448933667984,8888.425653505752
IN_H02,2021-10-01,rmse,734296.4508050821,483237.8896540978,607867.5021543199,600310.7043367135,515960.85105512495,306175.3656873949,588088.5865625684,537568.4187904714
IN_H03,2021-10-01,rmse,200587.790668606,893568.1194759319,237089.09093906556,228998.191065863,59620.71024252293,59620.71024252293,122913.82594435583,155825.75016075102
IN_H04,2021-10-01,rmse,282.7516755034354,343.3762423660961,211.5742142251745,119.99821873677966,190.8591996898734,97.74404540829184,92.27669921403138,107.64648456510201
IN_H05,2021-10-01,rmse,3201.966378477451,4355.536064904155,3079.436254101552,3541.5005579273884,3201.966378477451,3201.966378477451,4676.229546164749,2923.7868090617294
IN_J01,2021-10-01,rmse,2921989.7704732185,3330534.095525661,4017614.7043279856,3155293.028470865,3371232.4901335924,5591160.29926199,5125263.470967837,3872607.1612245752
IN_J02,2021-10-01,rmse,239164.83241793248,231768.60391108005,225132.9658492688,399952.2393659055,231768.60391108,231768.60391108,212840.10844754346,214222.5287318842
IN_J04,2021-10-01,rmse,12287.101183761775,2501.5031128738547,7742.043429224611,8306.380923422666,3718.000724420282,3718.000724420282,9113.480199856187,9592.730560002672
IN_J05,2021-10-01,rmse,641371.3639185082,535487.8114400887,674123.15312492,667594.252252878,535487.8114400886,667594.2522528782,723451.5146570164,794060.3694994269
IN_J06,2021-10-01,rmse,28115.1991677385,26575.499043675027,26789.947079457626,36199.53726950259,26575.499043675034,26575.499043675034,21520.263363537546,24732.389960302036
IN_L01,2021-10-01,rmse,124592.3514426311,233311.4764182105,129648.43298356501,123333.23634333118,230959.74944281456,230959.74944281456,83569.3188610594,122483.69719915824
IN_L02,2021-10-01,rmse,227730.96615173933,225754.6635339446,222303.67147364013,265696.456288241,214129.37938809002,214129.37938809002,215787.5895713118,222756.51903774805
IN_L03,2021-10-01,rmse,425.76722709774185,2223.9227253550225,491.6287453765292,662.4545644053636,822.427809998555,822.427809998555,1037.327695270975,584.7797970547192
IN_L04,2021-10-01,rmse,305671.14806495147,370004.0928113437,279467.5375147733,281167.0668537334,361384.102366971,361384.102366971,289054.07064550987,278303.07441583683
IN_M01,2021-10-01,rmse,220112.01599724547,359027.5297144602,233417.74217905113,305060.160006901,340173.9518494403,435746.1431861675,663048.6776634433,210597.73959254404
IN_M02,2021-10-01,rmse,1720328.2802007268,1460843.1439657132,1593495.7601822496,1599000.3478618,1460843.1439657132,1369311.577544252,1804774.3093036737,1583366.9049985271
IN_M03,2021-10-01,rmse,343830.7226094107,1265113.9222356633,378376.20804250624,369266.8327353443,78359.86680109247,78359.86680109247,235781.52727111668,343912.1301491934
IN_M04,2021-10-01,rmse,24616.487216983016,115307.14283445093,40097.69019879677,39390.62218384246,7409.091060272965,9097.263970015152,14236.932096977875,24706.681383084862
IN_M05,2021-10-01,rmse,4100.054017646687,14821.57892815608,4652.685555947582,4126.92359770153,4100.054017646687,4100.054017646687,2661.834326640984,4098.71744696246
IN_M09,2021-10-01,rmse,1503.908345078251,12938.033662923044,3481.467548631263,3811.2996006950507,1507.8675895532645,1507.8675895532645,1103.282410460674,1382.0184757743846
IN_N01,2021-10-01,rmse,150871.86270795888,37296.49453676331,100840.48568464987,104745.94608869414,150871.86270795888,150871.86270795888,152333.15505629432,127289.17965006708
IN_N02,2021-10-01,rmse,2242110.369997301,6289675.68762921,2550267.843701044,2427807.265956456,4392005.001252167,4392005.001252167,1642075.8756011657,2234944.633809971
IN_N03,2021-10-01,rmse,498380.2420099166,2284890.37701156,266289.24352458224,322917.3838596862,428555.93204451434,428555.93204451434,257585.30808145614,236332.8717708929
IN_N04,2021-10-01,rmse,49705.88376888841,370792.96548675053,55939.22516093352,53860.30658665753,70658.79504726641,70658.79504726641,83124.19248181247,25821.081058320764
IN_N05,2021-10-01,rmse,1319894.0604362923,5457011.908758653,1308884.3504116817,1273553.5745246601,1378009.4723695903,1378009.4723695903,268532.8863393032,585860.0377621221
IN_N06,2021-10-01,rmse,2185944.2607399,9562207.15619989,2900128.661745679,2803424.234588853,548005.7577800794,228365.53421957445,628131.3468105805,777892.7799389181
IN_N07,2021-10-01,rmse,1881119.7509609442,1852309.2919284499,1595340.702158326,1528586.1272359795,1599293.5786962921,1238531.1799038425,1236348.1082197165,1344766.984394046
IN_P01,2021-10-01,rmse,72662.11289720694,98862.61933120887,93748.58390598041,146060.90076566508,130802.8231010261,130802.8231010261,141683.3278138978,122830.66858903936
IN_P02,2021-10-01,rmse,2157.026541329522,17546.0720043457,3368.771236018409,9098.213110963054,17546.072004345715,16928.526514343666,37213.80133184794,8454.776145817636
IN_P03,2021-10-01,rmse,76972.66219249534,161163.25549242587,84306.7429732047,49602.79847952129,67677.67219722603,125148.83412228328,108910.7850790597,64665.44896164754
IN_R01,2021-10-01,rmse,365555.4707862012,470239.26919810113,382355.4056531482,501588.90787176555,453518.7687554552,453518.7687554552,474176.30339370196,410988.4605448753
IN_R02,2021-10-01,rmse,1739314.3521812004,919780.9659636343,1763278.7447654863,2502042.708883281,919780.9659636344,919780.9659636344,1032768.3598735804,939494.0007596829
IN_R03,2021-10-01,rmse,995775.1433094066,1367850.397281901,616201.965290329,273363.23653668736,464106.1688016418,311982.90075767017,624800.2607413299,716608.5433653316
IN_R05,2021-10-01,rmse,1773218.5159214935,1213288.1159316886,2170116.2168720937,2139643.3401147756,1337127.0204077591,1337127.0204077591,1986041.5973510805,1921594.84368094
IN_R06,2021-10-01,rmse,1708296.6358283916,698052.8510428669,1053456.895730475,1090550.9538585367,698052.8510428657,698052.8510428657,625138.2536924144,1689590.4003289244
IN_R07,2021-10-01,rmse,1742.1423592806646,28868.953587721186,4133.172510312145,4920.835701382439,5162.438567893372,5162.438567893372,4653.38641402354,5692.155740139427
IN_S01,2021-10-01,rmse,1596219.4861508778,306937.25870385906,384734.6531423638,883895.0318750263,638138.8729752545,638138.8729752545,755838.4731185545,601800.8985883408
IN_S02,2021-10-01,rmse,2493107.4952641064,2233583.7885803715,2447564.43086456,2423757.2435287135,2076695.344672501,2076695.344672501,2302679.830041464,2275624.6120540206
IN_S03,2021-10-01,rmse,292685.57545624644,187355.4792855743,748584.6039555524,1435351.2076625726,187355.4792855744,187355.4792855744,463589.7607193019,315922.13787397614
IN_V03,2021-10-01,rmse,845018.0226509233,718004.854114931,708975.5572313082,705932.6505167716,662709.5179088822,662709.5179088822,764471.8159000715,663688.2617934487
IN_V04,2021-10-01,rmse,233574.47943526262,476633.4959214903,158248.11000251438,182484.5799452787,152169.7570347301,152169.7570347301,216394.79049016236,143394.047663005
IN_V07,2021-10-01,rmse,57556.60883613475,80272.7745076241,60058.26657165855,86101.08157129855,80272.77450762418,80272.77450762418,122869.41562937576,80718.43598429051
IN_V06,2022-07-01,rmse,50162.55921999993,108757.98430803818,74773.90137644806,86711.42544275887,108757.9843080382,78242.34812458389,116486.30093008229,108981.25897088407
IN_A01,2022-10-01,rmse,1350687.8380871895,1210099.9207625554,1377308.619704173,1342822.3307307137,1210099.9207625554,1210099.9207625554,842429.965939911,1127220.6811124596
IN_A02,2022-10-01,rmse,1406780.851982686,3455921.2868096563,1349617.704077735,1568290.833004894,1406780.851982686,1406780.851982686,1111050.7417496492,1296299.658321826
IN_A03,2022-10-01,rmse,201929.12140079233,222941.4728912946,255400.15991050724,252451.4047837861,201929.12140079233,201929.12140079233,292901.7878186275,221922.56540403236
IN_A04,2022-10-01,rmse,66524.97873083195,648867.0380153147,140181.90307565837,151719.2825579735,93258.03529521156,114715.84384411604,75446.47421748846,97378.21292173064
IN_A05,2022-10-01,rmse,4706.298361516965,24791.032712548436,7936.274679227011,10183.65546824279,5120.699450794787,5120.699450794787,4797.162099471338,4563.159161074524
IN_A06,2022-10-01,rmse,919970.5786561256,3747157.721033716,1062572.3805310829,1286753.1942176574,791325.099161952,791325.099161952,1149519.0543286034,812181.8773897501
IN_A07,2022-10-01,rmse,234939.25690771965,670022.5147206999,372711.8783842868,433351.0664357962,388122.26718297874,286766.45612976217,219431.197787375,337468.95772806404
IN_A09,2022-10-01,rmse,23853.311693557353,111368.79704454013,77509.94370240504,81758.94428898896,79723.67328308959,79723.67328308959,140844.87807626743,69597.18935765247
IN_A10,2022-10-01,rmse,472868.3999900666,3071662.0660178554,484756.63049001584,620870.2239484389,958881.4016751432,958881.4016751432,932648.5465580887,875784.8242071868
IN_A11,2022-10-01,rmse,270910.8389621103,293710.20583932626,260218.4378987001,256058.25939007517,290093.0676261505,290093.0676261505,255312.85149518616,262018.0473544869
IN_A12,2022-10-01,rmse,22526077.635197725,18694311.293869793,21434287.673632033,21361480.88178347,19359451.16983457,18341617.898177948,22037054.301068686,21724872.310127486
IN_A16,2022-10-01,rmse,22121.4443506618,36573.6009196922,22602.542587587144,23631.626247822333,22121.4443506618,23140.622322422198,9696.272856789421,23573.70105728826
IN_B01,2022-10-01,rmse,409094.07276530046,677941.2747263513,247920.42150992344,315135.23981793335,562791.0337063759,594999.4093607374,551562.8095076337,545248.2422166186
IN_B02,2022-10-01,rmse,424623.9969223932,531170.8541782334,479195.42775981774,494077.57591850165,540569.0810225545,570375.327608328,954485.5171585289,462188.6070817797
IN_B03,2022-10-01,rmse,999661.2063267824,753066.1741602619,823233.6992985324,832075.0896820509,753066.174160262,753066.174160262,722351.6903156514,760191.0168908099
IN_B05,2022-10-01,rmse,17394316.31388863,6887468.709203565,18202326.957016725,18199311.361049633,11270385.56948419,11270385.56948419,19588713.425568778,17412387.65135274
IN_B06,2022-10-01,rmse,74751.21032994673,24803.5470848235,76328.95048933987,78071.01736058177,67074.56153417628,67074.56153417628,86819.18308706302,70741.06731916769
IN_C01,2022-10-01,rmse,515161.073322885,421864.7705252148,399385.6649147461,754340.1358326491,421864.77052521484,421864.77052521484,448315.4763857889,413967.08620830125
IN_C02,2022-10-01,rmse,320616.6339734757,1302799.0615033773,741852.2592575604,735989.8661160182,636029.3089206825,636029.3089206825,548255.8897112339,609499.2771430779
IN_C03,2022-10-01,rmse,203017.33162919254,1089619.081765933,202317.86022411758,203208.28476760891,385344.90934492444,385344.90934492444,665842.9310156652,314531.529030254
IN_C04,2022-10-01,rmse,2018.0422443546618,5578.868385583933,3390.4419420630106,3600.2995361497356,5578.868385583929,5578.868385583929,4224.2001573039015,4801.376364272475
IN_C05,2022-10-01,rmse,111616.48032994496,129372.26776306282,113340.37765472622,197078.66289829504,150063.82616837317,150063.82616837317,112398.28350838987,121653.56629181524
IN_C07,2022-10-01,rmse,293850.9001273285,2189124.701936633,311848.0174639455,422160.97240958357,650078.7760351058,650078.7760351058,638690.1112658767,620925.2183951746
IN_C08,2022-10-01,rmse,173708.5872713623,1131865.897897543,210643.46151015753,244459.18649017374,221398.31717087276,221398.31717087276,236794.73329218724,242958.77186120147
IN_C09,2022-10-01,rmse,340042.84861734894,2267603.41379651,331973.3085746887,528493.4320429282,713583.5476687073,713583.5476687073,731988.8050748433,571052.0334236944
IN_C10,2022-10-01,rmse,241825.94092244125,2624758.700135103,368733.7796467368,511550.0235360152,628425.1110215656,628425.1110215656,583539.2009141827,590794.566961845
IN_D01,2022-10-01,rmse,307018.1629960244,375787.40626057284,254159.26101261444,383113.0754847481,364142.2201410477,364142.2201410477,397120.5568445146,278410.41570678435
IN_D02,2022-10-01,rmse,268148.73149910395,263706.20604181004,286431.36238376325,305176.86226210045,264228.74942592566,264228.74942592566,205940.91237754142,252242.45241828242
IN_D04,2022-10-01,rmse,159029.64145130487,152499.3438322253,229336.04487335932,301897.664929732,150105.7833439251,150105.7833439251,205093.4637953279,160497.56868471054
IN_D05,2022-10-01,rmse,25915.522397059645,39109.0954228048,36600.966859667795,39841.592732501296,37163.39848047389,37163.39848047389,31966.668047719497,34240.26789738718
IN_D06,2022-10-01,rmse,325328.6469567902,207059.67620280333,138157.5672163849,254811.21849736208,162645.99834422482,162645.99834422482,205596.5447412069,162113.63239655466
IN_D07,2022-10-01,rmse,777571.6852071985,841506.8464356343,703366.7231638725,698436.1811901075,887437.7052627709,887437.7052627709,722725.0433450484,744074.6553674865
IN_D08,2022-10-01,rmse,2675228.6813932373,1554782.2339135993,1458457.6501520365,140010.97216825545,1554782.2339135993,1554782.2339135993,1392879.446593183,1507473.9280815795
IN_D10,2022-10-01,rmse,246719.5110377743,724246.057703416,395580.2082068198,458200.71953174175,246719.5110377743,246719.5110377743,221013.75455696665,248204.0958714779
IN_D11,2022-10-01,rmse,595398.5366987366,249341.5235379563,530769.9391201366,522626.6194303638,297656.1388515603,221395.1429764194,162108.73096723677,573090.4213133634
IN_G01,2022-10-01,rmse,156698.42402193393,201247.3680232654,272676.7812572158,450872.4520382833,162378.26376967036,162378.26376967036,319173.05664032104,225166.52676316843
IN_G02,2022-10-01,rmse,196441.78144874776,355949.1470761595,320299.3813224235,427220.2904925509,355949.1470761595,678620.7104760458,353547.8505594965,227224.38133481104
IN_G03,2022-10-01,rmse,454436.5671394509,1191157.6323992717,164595.44881576794,236220.5948484393,209548.68406978768,184193.2881729605,183146.96039421269,210558.06658217832
IN_G04,2022-10-01,rmse,948192.093916619,405043.38019726,756651.7267780878,779108.0271258155,405043.3801972596,405043.3801972596,612259.2224902462,524440.3546341801
IN_H01,2022-10-01,rmse,8025.283963626915,13638.241886993961,6660.919874096803,3704.4933251042567,14416.527505528837,14416.527505528837,3403.7851688704936,7977.321877267449
IN_H02,2022-10-01,rmse,444646.51780560194,309476.7491766478,554247.7959079109,594263.604076372,315022.01396126254,315022.01396126254,344770.86448788975,518843.3966267783
IN_H03,2022-10-01,rmse,151672.85183065664,865769.4883292887,170377.95649146583,207395.35225359636,281845.11795363517,281845.11795363517,137613.7053826778,163828.84901973352
IN_H04,2022-10-01,rmse,373.7943518834923,485.1618119443065,267.4842845850949,257.4927134891394,162.25781435083678,241.14395657017408,168.92234882103793,199.48828311863306
IN_H05,2022-10-01,rmse,2083.4979574264044,7624.090887127891,4733.860929698399,4392.214838017375,2083.4979574264044,2083.4979574264044,5384.304354336376,5572.164922147277
IN_J01,2022-10-01,rmse,3175920.7151968125,4669518.479996281,3535908.7424209104,4497507.77688202,3613251.044889612,2930818.3162348513,5014280.909535486,3202930.052063932
IN_J02,2022-10-01,rmse,357985.3638286558,245823.3040288024,204697.6053920405,326489.0658270146,292481.3223932616,275624.6113951139,194333.58998164514,217748.23383478852
IN_J04,2022-10-01,rmse,9883.651744294717,7428.845932878014,9248.52508119538,9434.084693413559,7786.267840014872,7786.267840014872,10579.427441967297,9249.892326001655
IN_J05,2022-10-01,rmse,1071415.422321489,144503.33242300313,320199.82013965194,431270.44014292315,144503.33242300307,431270.44014292315,521391.99929684616,1549560.4110214063
IN_J06,2022-10-01,rmse,86047.01159806461,111155.70596370455,119463.68315928875,121656.02623658093,111155.70596370456,111155.70596370456,124192.1201952007,116453.00102203606
IN_L01,2022-10-01,rmse,124749.91048299111,148610.65921741526,120683.67016048284,114218.85248037303,124749.91048299111,124749.91048299111,157235.003965635,129326.67391606039
IN_L02,2022-10-01,rmse,490381.27419542975,154280.2654800536,120712.02873703235,271664.3566448404,259779.12843879312,259779.12843879312,324979.3255918832,260875.92547174974
IN_L03,2022-10-01,rmse,928.9113986084733,2408.765645884928,681.1492364495095,945.0274465430886,915.3196424514271,915.3196424514271,729.4452192231618,712.1557811003071
IN_L04,2022-10-01,rmse,205601.88956098043,177222.7456040697,164412.74331237082,182289.04662100758,199449.71837160096,199449.71837160096,258343.68405220326,195350.26660589958
IN_M01,2022-10-01,rmse,835921.0252247257,622783.6564759357,869881.2927782716,851690.3825591776,606972.7644864867,571427.9570083328,775073.0909931051,847680.7392390893
IN_M02,2022-10-01,rmse,657738.664582653,1606187.105928604,497344.33978404844,721347.2859414788,1606187.1059286043,2227945.196021403,1373458.5384678906,1433502.6997519077
IN_M03,2022-10-01,rmse,339457.118023703,1043764.9227435266,327875.3627503803,406424.0298825636,482408.72097327234,482408.72097327234,536428.6115307243,454116.823467679
IN_M04,2022-10-01,rmse,16099.004039458467,95590.05676957943,13731.039588738357,20458.81784371961,37374.93345156911,36243.79281764092,35562.60739277672,29297.912619988023
IN_M05,2022-10-01,rmse,5031.656117302879,16493.80245980771,5409.371404233655,5804.63230528724,5031.656117302879,5031.656117302879,4559.642049059775,5021.803691227903
IN_M09,2022-10-01,rmse,946.4419505840016,10836.54493774023,969.7353413123861,1250.798199888875,2178.070890862793,2178.070890862793,2142.185887249204,2371.4782263606817
IN_N01,2022-10-01,rmse,67713.65256435436,70892.75772447012,68331.80793737018,61801.96096588429,67688.74850965408,67688.74850965408,84715.30078811658,67663.32091627317
IN_N02,2022-10-01,rmse,1226040.318811087,4901178.769281542,1289646.7679858443,2239652.020888636,2203777.508163803,2203777.508163803,1806082.3696858147,1171998.8082163979
IN_N03,2022-10-01,rmse,547495.4705305533,2355243.5673673237,527759.0106048894,546139.1452208437,490201.34859032795,490201.34859032795,514910.80226458225,508092.8998937698
IN_N04,2022-10-01,rmse,48160.17167212237,288758.1846220543,50680.05513416906,56253.53705989139,147243.47530016932,147243.47530016932,125783.13807873921,99579.68624974004
IN_N05,2022-10-01,rmse,868488.0632175101,5216273.670860707,943809.404711729,1166006.9923520004,873481.2109400727,873481.2109400727,1352706.1827481294,1263397.7562811642
