index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
1050,OH_B01,2025-07-01,107365.0,166481.0,154658.4375,136815.0,159470.91541392702
1051,OH_B01,2025-10-01,107365.0,107365.0,154658.4375,136815.0,159770.13645804717
1052,OH_B02,2025-01-01,2043.0,2776.0,3732.15625,6106.0,3627.661666720911
1053,OH_B02,2025-04-01,2043.0,9696.0,3732.15625,6106.0,3616.3409345789323
1054,OH_B02,2025-07-01,2043.0,9909.0,3732.15625,6106.0,3608.099003987907
1055,OH_B02,2025-10-01,2043.0,2043.0,3732.15625,6106.0,3602.098559131112
1056,OH_B03,2025-01-01,57290.0,53336.0,129293.53125,64860.5,56877.55442319487
1057,OH_B03,2025-04-01,57290.0,76289.0,129293.53125,64860.5,56577.278055331364
1058,OH_B03,2025-07-01,57290.0,72527.0,129293.53125,64860.5,56358.66525264176
1059,OH_B03,2025-10-01,57290.0,57290.0,129293.53125,64860.5,56199.50666072681
1060,OH_B05,2025-01-01,36548.0,55862.0,51887.5,55081.25,38790.44454333754
1061,OH_B05,2025-04-01,36548.0,61108.0,51887.5,55081.25,38275.20746987992
1062,OH_B05,2025-07-01,36548.0,66807.0,51887.5,55081.25,40998.57409415292
1063,OH_B05,2025-10-01,36548.0,36548.0,51887.5,55081.25,61370.21644863382
1064,OH_B06,2025-01-01,564.0,710.0,756.46875,700.75,628.1581436199973
1065,OH_B06,2025-04-01,564.0,656.0,756.46875,700.75,664.5525652546668
1066,OH_B06,2025-07-01,564.0,873.0,756.46875,700.75,685.1216927448078
1067,OH_B06,2025-10-01,564.0,564.0,756.46875,700.75,696.6907386334902
1068,OH_C01,2025-01-01,132715.0,143135.0,80433.78125,114113.5,97785.70993138019
1069,OH_C01,2025-04-01,132715.0,107886.0,80433.78125,114113.5,69125.31723834052
1070,OH_C01,2025-07-01,132715.0,72718.0,80433.78125,114113.5,82856.30501423066
1071,OH_C01,2025-10-01,132715.0,132715.0,80433.78125,114113.5,75916.87596018684
1072,OH_C02,2025-01-01,104012.0,113252.0,115376.03125,113545.25,111698.60238688636
1073,OH_C02,2025-04-01,104012.0,112676.0,115376.03125,113545.25,115371.63618914798
1074,OH_C02,2025-07-01,104012.0,124241.0,115376.03125,113545.25,107249.40541132784
1075,OH_C02,2025-10-01,104012.0,104012.0,115376.03125,113545.25,110787.98836633451
1076,OH_C03,2025-01-01,134657.0,170152.0,220556.96875,155127.0,143276.3210719166
1077,OH_C03,2025-04-01,134657.0,165566.0,220556.96875,155127.0,139950.1550986373
1078,OH_C03,2025-07-01,134657.0,150133.0,220556.96875,155127.0,131818.7698499588
1079,OH_C03,2025-10-01,134657.0,134657.0,220556.96875,155127.0,120078.78124850818
1080,OH_C04,2025-01-01,493.0,636.0,877.34375,578.0,530.8217768709587
1081,OH_C04,2025-04-01,493.0,619.0,877.34375,578.0,509.9786606488126
1082,OH_C04,2025-07-01,493.0,564.0,877.34375,578.0,488.6975055297712
1083,OH_C04,2025-10-01,493.0,493.0,877.34375,578.0,467.09744127606155
1084,OH_C05,2025-01-01,52922.0,47194.0,63197.375,55355.0,56531.360683633306
