index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
134,IL_D08,2025-07-01,4503.0,255085.0,1146808.5031333333,2387564.0,694237.9037676511
135,IL_D08,2025-10-01,4503.0,4503.0,1146808.5031333333,2387564.0,746156.6092651018
136,IL_D10,2025-01-01,799702.377,606736.386,1060214.0065625,864916.48925,977478.8982152021
137,IL_D10,2025-04-01,799702.377,1142940.485,1060214.0065625,864916.48925,955430.1439897018
138,IL_D10,2025-07-01,799702.377,910286.709,1060214.0065625,864916.48925,938502.2924540844
139,IL_D10,2025-10-01,799702.377,799702.377,1060214.0065625,864916.48925,925505.995778841
140,IL_D11,2025-01-01,817545.16,1172492.891,1047626.6533125001,1057053.23575,1083640.933442221
141,IL_D11,2025-04-01,817545.16,1051477.026,1047626.6533125001,1057053.23575,1074888.2852151305
142,IL_D11,2025-07-01,817545.16,1186697.866,1047626.6533125001,1057053.23575,996666.3466239168
143,IL_D11,2025-10-01,817545.16,817545.16,1047626.6533125001,1057053.23575,1139629.6147591558
144,IL_G01,2025-01-01,363342.198,339166.3,1510017.6829375,546275.76625,1244219.2661676123
145,IL_G01,2025-04-01,363342.198,994802.767,1510017.6829375,546275.76625,1588212.4345553075
146,IL_G01,2025-07-01,363342.198,487791.8,1510017.6829375,546275.76625,1600988.4644642337
147,IL_G01,2025-10-01,363342.198,363342.198,1510017.6829375,546275.76625,1610797.2151304851
148,IL_G02,2025-01-01,429469.5,781688.5,1974628.0553125,716640.45,2525815.0230910736
149,IL_G02,2025-04-01,429469.5,615789.0,1974628.0553125,716640.45,2844040.2601121804
150,IL_G02,2025-07-01,429469.5,1039614.8,1974628.0553125,716640.45,2780816.9536852413
151,IL_G02,2025-10-01,429469.5,429469.5,1974628.0553125,716640.45,3138378.2019317155
152,IL_G03,2025-01-01,2540024.675,3966297.188,3272193.6708437502,3553609.39925,2842204.8975495035
153,IL_G03,2025-04-01,2540024.675,3852841.568,3272193.6708437502,3553609.39925,2934848.5316950083
154,IL_G03,2025-07-01,2540024.675,3855274.166,3272193.6708437502,3553609.39925,2952055.7833890626
155,IL_G03,2025-10-01,2540024.675,2540024.675,3272193.6708437502,3553609.39925,2944403.776875589
156,IL_G04,2025-01-01,1954272.947,2702604.0300000003,3011891.48715625,2490262.64225,2250386.9984928397
157,IL_G04,2025-04-01,1954272.947,2577232.542,3011891.48715625,2490262.64225,2469038.8908808995
158,IL_G04,2025-07-01,1954272.947,2726941.05,3011891.48715625,2490262.64225,2613749.417035494
159,IL_G04,2025-10-01,1954272.947,1954272.947,3011891.48715625,2490262.64225,2369081.020401483
160,IL_H01,2025-01-01,120208.996,177773.872,188573.7236875,163740.909,139056.75678071214
161,IL_H01,2025-04-01,120208.996,176664.26799999998,188573.7236875,163740.909,152632.0885935589
162,IL_H01,2025-07-01,120208.996,180316.5,188573.7236875,163740.909,162410.11861704735
163,IL_H01,2025-10-01,120208.996,120208.996,188573.7236875,163740.909,169453.2074931512
164,IL_H02,2025-01-01,1194829.68,3798990.922,1688993.2405,2532388.20525,1645204.955656386
165,IL_H02,2025-04-01,1194829.68,1921814.398,1688993.2405,2532388.20525,1633438.8700790782
166,IL_H02,2025-07-01,1194829.68,3213917.821,1688993.2405,2532388.20525,1624405.5003126506
167,IL_H02,2025-10-01,1194829.68,1194829.68,1688993.2405,2532388.20525,1617470.1634085756
168,IL_H03,2025-01-01,2795778.5,4515559.0,4564828.86165625,3896186.0,3414145.996616662
169,IL_H03,2025-04-01,2795778.5,4185948.5,4564828.86165625,3896186.0,3781119.421563192
170,IL_H03,2025-07-01,2795778.5,4087458.0,4564828.86165625,3896186.0,3997728.6699265256
171,IL_H03,2025-10-01,2795778.5,2795778.5,4564828.86165625,3896186.0,4124667.037282787
172,IL_H04,2025-01-01,1009.9,1852.5,1862.225,1400.1,1356.3937765376236
173,IL_H04,2025-04-01,1009.9,1284.7,1862.225,1400.1,1262.0312151981393
174,IL_H04,2025-07-01,1009.9,1453.3,1862.225,1400.1,1637.4354658800878
175,IL_H04,2025-10-01,1009.9,1009.9,1862.225,1400.1,1269.9795602980503
176,IL_H05,2025-01-01,56910.68,37911.48,72677.41809374999,41570.73825,57219.34457081915
177,IL_H05,2025-04-01,56910.68,35819.233,72677.41809374999,41570.73825,57456.32066587094
178,IL_H05,2025-07-01,56910.68,35641.56,72677.41809374999,41570.73825,57638.25820816925
179,IL_H05,2025-10-01,56910.68,56910.68,72677.41809374999,41570.73825,57777.940096984166
180,IL_J01,2025-01-01,14687126.39,26018616.85,19611326.598375,19570507.0625,17054930.195799436
181,IL_J01,2025-04-01,14687126.39,21072922.96,19611326.598375,19570507.0625,19388277.153469652
182,IL_J01,2025-07-01,14687126.39,16503362.05,19611326.598375,19570507.0625,18317282.42671814
183,IL_J01,2025-10-01,14687126.39,14687126.39,19611326.598375,19570507.0625,16126322.448456064
184,IL_J02,2025-01-01,144114.2,148539.0,267852.43621875,170532.12,261845.1761848979
185,IL_J02,2025-04-01,144114.2,294764.28,267852.43621875,170532.12,259972.52637284604
186,IL_J02,2025-07-01,144114.2,94711.0,267852.43621875,170532.12,258534.8062335398
187,IL_J02,2025-10-01,144114.2,144114.2,267852.43621875,170532.12,257431.00180643448
188,IL_J04,2025-01-01,53936.0,80023.0,78172.39059375,71422.5,65238.00962200502
189,IL_J04,2025-04-01,53936.0,71909.0,78172.39059375,71422.5,59171.802347699806
190,IL_J04,2025-07-01,53936.0,79822.0,78172.39059375,71422.5,61436.38559517788
191,IL_J04,2025-10-01,53936.0,53936.0,78172.39059375,71422.5,59925.220503098295
192,IL_J05,2025-01-01,993369.805,2389875.1,2069562.4158125003,1531685.86625,2754766.9794908874
193,IL_J05,2025-04-01,993369.805,1485932.81,2069562.4158125003,1531685.86625,1696840.8683237343
194,IL_J05,2025-07-01,993369.805,1257565.75,2069562.4158125003,1531685.86625,1640311.1857003984
195,IL_J05,2025-10-01,993369.805,993369.805,2069562.4158125003,1531685.86625,1985113.3034224953
196,IL_J06,2025-01-01,25068.632,35254.506,50613.54871875001,39472.28575,51621.10133669787
197,IL_J06,2025-04-01,25068.632,42344.713,50613.54871875001,39472.28575,46683.5218775127
198,IL_J06,2025-07-01,25068.632,55221.292,50613.54871875001,39472.28575,47309.271592094374
199,IL_J06,2025-10-01,25068.632,25068.632,50613.54871875001,39472.28575,45593.79834423491
200,IL_L01,2025-01-01,560382.839,917224.785,823938.20028125,819012.1462500001,646519.1673414182
201,IL_L01,2025-04-01,560382.839,839898.268,823938.20028125,819012.1462500001,762602.5974100908
202,IL_L01,2025-07-01,560382.839,958542.693,823938.20028125,819012.1462500001,753446.6311768083
203,IL_L01,2025-10-01,560382.839,560382.839,823938.20028125,819012.1462500001,746417.1712795569
204,IL_L02,2025-01-01,290987.244,400911.772,780218.32653125,333242.122,410023.94297933584
205,IL_L02,2025-04-01,290987.244,355270.812,780218.32653125,333242.122,492218.9508574682
206,IL_L02,2025-07-01,290987.244,285798.66,780218.32653125,333242.122,548938.0650456185
207,IL_L02,2025-10-01,290987.244,290987.244,780218.32653125,333242.122,588049.0962427654
208,IL_L03,2025-01-01,3598.7,5876.804,11044.8976875,5005.463000000001,2448.6501905807745
209,IL_L03,2025-04-01,3598.7,5530.348,11044.8976875,5005.463000000001,1892.4945232374994
210,IL_L03,2025-07-01,3598.7,5016.0,11044.8976875,5005.463000000001,879.0300160167535
211,IL_L03,2025-10-01,3598.7,3598.7,11044.8976875,5005.463000000001,-122.15822893106088
212,IL_L04,2025-01-01,1360020.128,1703589.124,1772351.2791875,1546444.0727500003,1702887.6267306297
213,IL_L04,2025-04-01,1360020.128,1754288.441,1772351.2791875,1546444.0727500003,1684375.6908975327
214,IL_L04,2025-07-01,1360020.128,1367878.598,1772351.2791875,1546444.0727500003,1670163.2189267986
215,IL_L04,2025-10-01,1360020.128,1360020.128,1772351.2791875,1546444.0727500003,1659251.6450728094
216,IL_M01,2025-01-01,2375015.5,3607884.0,3383604.734625,3195375.80275,3421935.1177467564
217,IL_M01,2025-04-01,2375015.5,3783753.7,3383604.734625,3195375.80275,3432150.101233158
218,IL_M01,2025-07-01,2375015.5,3014850.011,3383604.734625,3195375.80275,3439992.617963495
219,IL_M01,2025-10-01,2375015.5,2375015.5,3383604.734625,3195375.80275,3446013.68176439
220,IL_M02,2025-01-01,181489.0,213768.0,2578375.9627187504,257219.5,2634929.579992681
221,IL_M02,2025-04-01,181489.0,185371.0,2578375.9627187504,257219.5,3672997.075376774
222,IL_M02,2025-07-01,181489.0,448250.0,2578375.9627187504,257219.5,3331646.356478691
223,IL_M02,2025-10-01,181489.0,181489.0,2578375.9627187504,257219.5,3359141.545289813
224,IL_M03,2025-01-01,3555710.005,5568597.191,5689659.54184375,4951561.261,4086054.2660410055
225,IL_M03,2025-04-01,3555710.005,5399651.971,5689659.54184375,4951561.261,4454144.411612024
226,IL_M03,2025-07-01,3555710.005,5282285.877,5689659.54184375,4951561.261,4709369.273715336
227,IL_M03,2025-10-01,3555710.005,3555710.005,5689659.54184375,4951561.261,4886141.28259424
228,IL_M04,2025-01-01,459982.5,784173.0,801465.28646875,657965.125,548160.713872801
229,IL_M04,2025-04-01,459982.5,707487.5,801465.28646875,657965.125,609439.0726617654
230,IL_M04,2025-07-01,459982.5,680217.5,801465.28646875,657965.125,651988.4992929464
231,IL_M04,2025-10-01,459982.5,459982.5,801465.28646875,657965.125,681506.0019651627
232,IL_M05,2025-01-01,55908.261,81918.575,77485.32846875,70559.53575,47239.545032757414
233,IL_M05,2025-04-01,55908.261,72494.398,77485.32846875,70559.53575,46220.71301583566
234,IL_M05,2025-07-01,55908.261,71916.909,77485.32846875,70559.53575,50250.14494641624
235,IL_M05,2025-10-01,55908.261,55908.261,77485.32846875,70559.53575,47516.08179063551
236,IL_M09,2025-01-01,9352.0,15771.0,7915.888888888889,13437.75,9154.60144423811
237,IL_M09,2025-04-01,9352.0,15329.0,7915.888888888889,13437.75,9003.049425199544
238,IL_M09,2025-07-01,9352.0,13299.0,7915.888888888889,13437.75,8886.695909170016
239,IL_M09,2025-10-01,9352.0,9352.0,7915.888888888889,13437.75,8797.365918867006
240,IL_N01,2025-01-01,147049.66,420591.338,188945.3655625,265716.3995,182355.1040285251
241,IL_N01,2025-04-01,147049.66,103757.4,188945.3655625,265716.3995,181050.94690689616
242,IL_N01,2025-07-01,147049.66,391467.2,188945.3655625,265716.3995,180049.68498033707
243,IL_N01,2025-10-01,147049.66,147049.66,188945.3655625,265716.3995,179280.96976448066
244,IL_N02,2025-01-01,15856030.28,23635177.89,26501954.5275,21468361.075000003,19797801.3749801
245,IL_N02,2025-04-01,15856030.28,22401289.17,26501954.5275,21468361.075000003,22056260.54725775
246,IL_N02,2025-07-01,15856030.28,23980946.96,26501954.5275,21468361.075000003,23341702.961516507
247,IL_N02,2025-10-01,15856030.28,15856030.28,26501954.5275,21468361.075000003,24066640.466678817
248,IL_N03,2025-01-01,15071624.95,22068203.17,21855510.4134375,20326116.68,18240800.360423278
249,IL_N03,2025-04-01,15071624.95,22303056.35,21855510.4134375,20326116.68,19651125.845568933
250,IL_N03,2025-07-01,15071624.95,21861582.25,21855510.4134375,20326116.68,20259416.724266846
251,IL_N03,2025-10-01,15071624.95,15071624.95,21855510.4134375,20326116.68,20506315.296116512
252,IL_N04,2025-01-01,1090365.0,1827212.25,1957814.84890625,1553557.2125,1256464.950969383
253,IL_N04,2025-04-01,1090365.0,1678927.0,1957814.84890625,1553557.2125,1382966.7740671718
254,IL_N04,2025-07-01,1090365.0,1617724.6,1957814.84890625,1553557.2125,1479310.0504192738
255,IL_N04,2025-10-01,1090365.0,1090365.0,1957814.84890625,1553557.2125,1552684.2481018323
256,IL_N05,2025-01-01,14289423.11,21746893.11,21156398.3353125,19634199.585,20625095.878946673
257,IL_N05,2025-04-01,14289423.11,21407369.84,21156398.3353125,19634199.585,20477590.461875375
258,IL_N05,2025-07-01,14289423.11,21093112.28,21156398.3353125,19634199.585,20364343.709911745
259,IL_N05,2025-10-01,14289423.11,14289423.11,21156398.3353125,19634199.585,20277398.926462393
260,IL_N06,2025-01-01,18736444.56,28322458.66,27133391.075625002,25591241.112499997,24904218.47356979
261,IL_N06,2025-04-01,18736444.56,27799976.33,27133391.075625002,25591241.112499997,21767257.852494933
262,IL_N06,2025-07-01,18736444.56,27506084.9,27133391.075625002,25591241.112499997,24227472.415263146
263,IL_N06,2025-10-01,18736444.56,18736444.56,27133391.075625002,25591241.112499997,23186725.46248033
264,IL_N07,2025-01-01,1080569.56,1778765.807,1497133.3995,1539448.6067499998,1372128.9332490014
265,IL_N07,2025-04-01,1080569.56,1783000.17,1497133.3995,1539448.6067499998,1398187.304726102
266,IL_N07,2025-07-01,1080569.56,1515458.89,1497133.3995,1539448.6067499998,1457696.4426063905
267,IL_N07,2025-10-01,1080569.56,1080569.56,1497133.3995,1539448.6067499998,1609124.2859581553
268,IL_P01,2025-01-01,351245.25,569639.25,724257.27159375,513089.75,708206.8851614047
269,IL_P01,2025-04-01,351245.25,530037.25,724257.27159375,513089.75,703141.9704292928
270,IL_P01,2025-07-01,351245.25,601437.25,724257.27159375,513089.75,699253.4004108293
271,IL_P01,2025-10-01,351245.25,351245.25,724257.27159375,513089.75,696267.9648701126
272,IL_P02,2025-01-01,571.5,493.0,3456.8225806451615,1204.375,3214.0011262585776
273,IL_P02,2025-04-01,571.5,2183.0,3456.8225806451615,1204.375,3191.0154112161413
274,IL_P02,2025-07-01,571.5,1570.0,3456.8225806451615,1204.375,3173.3682113925634
275,IL_P02,2025-10-01,571.5,571.5,3456.8225806451615,1204.375,3159.819637675931
276,IL_P03,2025-01-01,138296.0,217901.0,310145.896875,210994.5,61443.10440803494
277,IL_P03,2025-04-01,138296.0,223463.0,310145.896875,210994.5,4219.107020624215
278,IL_P03,2025-07-01,138296.0,264318.0,310145.896875,210994.5,-5822.203165387618
279,IL_P03,2025-10-01,138296.0,138296.0,310145.896875,210994.5,-154828.01185491262
280,IL_R01,2025-01-01,705359.3,2601861.663,2619784.43365625,1565069.524,2801567.518860433
281,IL_R01,2025-04-01,705359.3,1723286.755,2619784.43365625,1565069.524,3688981.531734447
282,IL_R01,2025-07-01,705359.3,1229770.378,2619784.43365625,1565069.524,4412482.493706326
283,IL_R01,2025-10-01,705359.3,705359.3,2619784.43365625,1565069.524,3796357.395426337
284,IL_R02,2025-01-01,586544.18,594329.603,1626029.4152812501,545817.61325,939412.3977917241
