cutoff,unique_id,Naive,HistoricAverage,WindowAverage,SeasonalNaive,ARIMA,SARIMA,HoltWinters,DynamicOptimizedTheta,metric
2020-10-01,IN_N07,31230.25,16860.75,24533.875,26438.0,32408.547,29850.178,22773.686,28011.424,MAE
2020-10-01,IN_P01,6071.0,6071.0,6071.0,7476.0,6071.0,6071.0,5910.7627,6069.9214,MAE
2020-10-01,IN_P02,215.25,207.75,207.75,199.5,207.75,207.75,457.2603,207.75,MAE
2020-10-01,IN_P03,691.0,2324.2002,772.5,628.5,691.0,205.7735,209.53021,356.42896,MAE
2020-10-01,IN_R01,40635.75,21777.65,43245.0,43245.0,28336.584,42546.633,42067.01,40704.547,MAE
2020-10-01,IN_R02,30699.0,19714.8,24121.0,24121.0,25144.688,25144.688,25700.309,25275.684,MAE
2020-10-01,IN_R03,17398.5,54682.156,20784.5,20784.5,8916.734,8916.734,12843.383,17442.312,MAE
2020-10-01,IN_R05,28300.5,25465.45,19827.25,20695.25,25843.996,25843.996,22855.277,23793.684,MAE
2020-10-01,IN_R06,25119.5,36294.9,31761.0,31761.0,36294.9,36294.9,37491.07,27004.086,MAE
2020-10-01,IN_R07,78.0,368.9,108.75,108.75,16.051697,16.051697,38.241043,15.157654,MAE
2020-10-01,IN_S01,2832.25,4228.25,3214.625,9402.0,2832.25,2832.25,8204.857,2007.0977,MAE
2020-10-01,IN_S02,4492.25,2791.1504,3319.75,4191.25,2042.8416,2042.8416,5748.539,3569.254,MAE
2020-10-01,IN_S03,4785.25,4676.25,4676.25,5168.0,4552.2637,5492.4863,5340.203,4676.25,MAE
2020-10-01,IN_V03,37299.75,30744.35,27100.125,21828.5,30744.35,30744.35,25967.453,28945.658,MAE
2020-10-01,IN_V04,6658.75,10891.3,6201.0,6201.0,6021.803,8665.751,6139.711,7321.1587,MAE
2020-10-01,IN_V07,168.0,293.59998,203.5,203.5,168.0,168.0,44.174408,167.563,MAE
2021-04-01,IN_D03,56.75,218.13095,187.5,187.5,276.97983,276.97983,228.6128,216.60312,MAE
2021-07-01,IN_V06,319.75,210.025,134.875,301.0,210.025,210.025,246.16248,221.72705,MAE
2021-10-01,IN_A01,7405.75,12421.1875,7405.75,9740.25,7405.75,7405.75,10507.3955,7405.75,MAE
2021-10-01,IN_A02,13742.25,52341.04,25561.25,25561.25,33360.203,33360.203,14775.234,13787.914,MAE
2021-10-01,IN_A03,1497.0,6773.0,2192.25,2192.25,3569.372,2128.579,676.8843,1495.6016,MAE
2021-10-01,IN_A04,8521.75,23082.793,13133.0,13133.0,19327.98,19327.98,8116.169,9676.848,MAE
2021-10-01,IN_A05,139.5,203.25,133.75,133.75,139.5,139.5,131.85286,137.17993,MAE
2021-10-01,IN_A06,79118.0,41472.875,9355.5,34001.5,51145.652,51145.652,26474.486,30051.879,MAE
2021-10-01,IN_A07,9555.25,21186.5,12942.5,10496.75,17785.707,39322.18,14721.82,12956.648,MAE
2021-10-01,IN_A09,272.75,782.5416,241.25,241.25,153.3128,153.3128,96.72589,163.33472,MAE
2021-10-01,IN_A10,14202.25,54814.58,22784.75,22784.75,2676.746,5612.703,11203.488,14238.234,MAE
2021-10-01,IN_A11,2816.5,7636.584,3583.5,3583.5,2105.4805,2105.4805,2284.4385,2834.7002,MAE
2021-10-01,IN_A12,4369.5,6904.5,4114.25,4284.75,5782.454,7891.487,9481.207,4398.8857,MAE
2021-10-01,IN_A16,58.0,211.0,83.25,85.75,58.0,64.70001,107.72739,51.6911,MAE
2021-10-01,IN_B01,6843.75,15989.707,6843.75,8440.75,6843.75,6843.75,6912.032,6843.75,MAE
2021-10-01,IN_B02,542.0,428.125,352.5,777.0,542.0,542.0,708.34436,425.04333,MAE
2021-10-01,IN_B03,1744.25,3600.418,1801.875,1689.0,1703.2617,1703.2617,1291.833,1944.9512,MAE
2021-10-01,IN_B05,2024.75,16883.25,6500.5,6681.5,9429.084,9429.084,3243.5527,2024.75,MAE
2021-10-01,IN_B06,272.75,646.7084,151.75,281.25,272.75,272.75,181.71625,203.82843,MAE
2021-10-01,IN_C01,10324.5,5247.5,9243.0,9243.0,5247.5,5247.5,5196.5737,8000.615,MAE
2021-10-01,IN_C02,6573.75,11896.418,7073.625,7023.0,6573.75,6573.75,5807.755,6573.75,MAE
2021-10-01,IN_C03,11279.0,8693.789,5787.75,6743.25,10287.465,10287.465,5234.5273,13056.256,MAE
2021-10-01,IN_C04,35.0,77.66666,35.0,55.25,77.66666,77.66666,16.782291,52.79471,MAE
2021-10-01,IN_C05,2733.75,2008.7085,1801.25,2990.0,1464.8774,908.78345,2277.153,2015.7378,MAE
2021-10-01,IN_C07,6287.25,24251.414,8409.25,8409.25,4521.5195,4521.5195,8188.209,6299.336,MAE
2021-10-01,IN_C08,2253.5,13034.0,3937.75,3937.75,1251.0537,1251.0537,4451.792,2265.0547,MAE
2021-10-01,IN_C09,18563.25,26126.46,17198.5,17198.5,25256.098,30913.559,22941.297,18531.047,MAE
2021-10-01,IN_C10,5953.5,30368.21,11481.75,11481.75,3359.7617,3359.7617,5405.287,5998.4844,MAE
2021-10-01,IN_D01,7821.75,7583.25,7583.25,6443.5,7864.859,7864.859,5792.9614,7583.25,MAE
2021-10-01,IN_D02,347.0,1020.125,2077.5,2345.0,1020.125,1020.125,1332.0273,1096.3679,MAE
2021-10-01,IN_D04,9215.0,1720.4585,8171.75,8171.75,11419.62,11419.62,7387.308,7618.2686,MAE
2021-10-01,IN_D05,510.75,510.75,623.0,1000.25,510.75,510.75,665.0426,510.75,MAE
2021-10-01,IN_D06,8870.0,10955.5,11130.25,11130.25,10955.5,10955.5,11195.661,10841.144,MAE
2021-10-01,IN_D07,6609.75,7983.334,12428.75,17707.75,7051.874,7051.874,8070.797,6609.75,MAE
2021-10-01,IN_D08,1648.0,1853.5209,1724.25,1807.0,1853.5209,1853.5209,2208.6362,1858.6138,MAE
2021-10-01,IN_D10,3409.0,5207.542,10602.0,11497.0,11493.205,11493.205,3835.0044,3459.4385,MAE
2021-10-01,IN_D11,6319.0,1802.0,10199.25,10199.25,6319.0,6319.0,7268.647,6825.171,MAE
2021-10-01,IN_G01,8675.75,5648.75,5648.75,10489.25,5648.75,5648.75,6957.608,5648.75,MAE
2021-10-01,IN_G02,4420.5,7416.375,4420.5,4410.25,7416.375,14580.478,9887.58,4799.232,MAE
2021-10-01,IN_G03,9166.0,27583.04,9400.25,9634.5,8631.502,9832.191,7405.67,8651.094,MAE
2021-10-01,IN_G04,2140.25,5860.709,3120.0,3120.0,2282.192,2282.192,2843.7617,1970.3418,MAE
2021-10-01,IN_H01,137.25,233.95825,101.25,115.75,238.06848,238.06848,144.42047,136.81494,MAE
2021-10-01,IN_H02,24054.25,12709.25,20680.5,20680.5,14832.723,14832.723,20450.316,19964.219,MAE
2021-10-01,IN_H03,2732.0,7787.543,3428.0,3428.0,7064.9287,7064.9287,2202.6885,2592.4795,MAE
2021-10-01,IN_H04,156.5,224.04163,106.0,96.5,101.177246,94.55057,97.22644,77.6958,MAE
2021-10-01,IN_H05,2552.25,2093.75,2326.75,2519.25,2093.75,2093.75,2579.1304,2093.75,MAE
2021-10-01,IN_J01,31978.0,36312.04,32683.5,28849.5,36312.04,36312.04,51890.86,36709.78,MAE
2021-10-01,IN_J02,9245.75,12319.875,6932.875,6312.0,12319.875,12319.875,6453.2188,10378.768,MAE
2021-10-01,IN_J04,236.5,65.5,133.5,133.5,123.70958,123.70958,169.08328,184.55591,MAE
2021-10-01,IN_J05,10816.25,11852.541,12757.25,12757.25,11852.541,12757.25,13612.933,16955.445,MAE
2021-10-01,IN_J06,573.5,555.0,555.0,240.25,555.0,425.68988,402.97855,479.9042,MAE
2021-10-01,IN_L01,5087.0,9585.0,4741.5,4741.5,2183.9077,2183.9077,2916.1875,3684.7163,MAE
2021-10-01,IN_L02,6196.0,6196.0,6196.0,5588.0,6196.0,6196.0,7080.2754,6196.0,MAE
2021-10-01,IN_L03,104.0,229.04163,96.75,165.0,104.0,104.0,105.86389,77.0,MAE
2021-10-01,IN_L04,4072.0,8801.75,3369.25,3369.25,4072.0,4072.0,2263.7954,3776.5366,MAE
2021-10-01,IN_M01,6669.25,4168.709,4095.25,2428.5,5254.9795,5254.9795,4546.2207,6107.2246,MAE
2021-10-01,IN_M02,24131.5,25846.086,21124.5,21124.5,25846.086,25846.086,30791.096,23335.5,MAE
2021-10-01,IN_M03,6118.75,21801.79,7234.75,7234.75,3164.1523,3164.1523,7566.254,6118.25,MAE
2021-10-01,IN_M04,132.0,946.7915,502.5,502.5,946.7915,946.7915,451.44836,133.29712,MAE
2021-10-01,IN_M05,228.5,1011.70825,115.5,224.5,228.5,228.5,80.226074,225.2207,MAE
2021-10-01,IN_M09,11.0,99.611115,16.75,16.75,32.70601,32.70601,19.135834,23.09039,MAE
2021-10-01,IN_N01,2291.5,1636.5835,1325.25,1325.25,2291.5,2291.5,5539.1055,2279.67,MAE
2021-10-01,IN_N02,55594.25,112434.34,49353.25,49353.25,83816.695,83816.695,35821.85,50964.125,MAE
2021-10-01,IN_N03,3723.75,22522.703,1423.25,1517.25,5891.7266,5891.7266,2985.8438,3697.5625,MAE
2021-10-01,IN_N04,728.25,4566.041,939.0,939.0,372.24902,372.24902,858.75635,450.0913,MAE
2021-10-01,IN_N05,25348.75,106438.91,26301.75,26301.75,23883.29,23883.29,5139.0625,12396.953,MAE
2021-10-01,IN_N06,37718.25,179410.78,57156.25,57156.25,6300.7344,7208.7812,15120.797,14836.484,MAE
2021-10-01,IN_N07,57525.5,50458.703,44090.0,41132.75,44090.0,37104.086,35584.867,43731.125,MAE
2021-10-01,IN_P01,1642.25,2672.9167,5390.75,5390.75,8142.39,8142.39,7460.4663,4850.1694,MAE
2021-10-01,IN_P02,72.75,51.22917,55.625,252.0,51.22917,51.22917,283.5611,69.16263,MAE
2021-10-01,IN_P03,635.75,1464.5835,712.0,472.25,901.98816,1441.6042,1259.1348,1022.8521,MAE
2021-10-01,IN_R01,18041.25,21142.625,11175.375,24169.0,20280.996,24690.762,19162.035,17863.918,MAE
2021-10-01,IN_R02,26699.25,11417.75,13932.25,15963.75,11417.75,21755.996,15051.284,15001.773,MAE
2021-10-01,IN_R03,15380.75,55323.203,11998.0,14644.75,14617.984,9238.336,11643.789,25161.062,MAE
2021-10-01,IN_R05,27100.5,19478.146,35860.0,35860.0,21535.332,21535.332,36781.816,30635.264,MAE
2021-10-01,IN_R06,13764.0,24085.25,13764.0,10876.5,13589.121,13589.121,14414.332,13764.008,MAE
2021-10-01,IN_R07,20.25,362.66666,55.25,55.25,51.388504,51.388504,55.574265,61.215622,MAE
2021-10-01,IN_S01,12675.25,13307.461,16831.0,16831.0,12675.25,12675.25,16515.54,16838.578,MAE
2021-10-01,IN_S02,9188.75,6974.042,9300.0,9300.0,7060.1455,7060.1455,6373.9434,6962.216,MAE
2021-10-01,IN_S03,4205.25,5028.667,4317.375,5022.5,5028.667,5028.667,4410.534,4904.901,MAE
2021-10-01,IN_V03,25207.5,20973.688,27650.375,23329.25,21392.678,21797.691,27867.156,23010.102,MAE
2021-10-01,IN_V04,1813.5,9857.334,1813.5,2838.75,2094.306,2094.306,2447.411,1500.8274,MAE
2021-10-01,IN_V07,37.5,241.16669,16.0,18.0,37.5,37.5,75.459015,54.093018,MAE
2022-07-01,IN_V06,38.5,95.08333,230.75,262.25,53.839317,53.839317,43.66481,32.81591,MAE
2022-10-01,IN_A01,47226.75,62100.97,54243.0,54243.0,47226.75,47226.75,43898.54,53418.617,MAE
2022-10-01,IN_A02,17779.25,48039.25,17779.25,24413.5,23545.059,23545.059,20665.719,17779.25,MAE
2022-10-01,IN_A03,1533.0,3964.9277,1840.5,2112.0,1919.9512,922.76025,2674.7861,1540.4678,MAE
2022-10-01,IN_A04,5422.25,23204.75,4871.375,6094.5,5422.25,5422.25,4809.7637,4807.75,MAE
2022-10-01,IN_A05,37.75,189.9643,39.5,71.25,37.75,37.75,64.37285,37.69287,MAE
2022-10-01,IN_A06,7566.25,30680.93,9163.75,4867.25,17183.635,17183.635,21970.002,23896.44,MAE
2022-10-01,IN_A07,11717.75,22250.285,6183.875,7572.5,4940.621,4940.621,4563.0713,6073.412,MAE
2022-10-01,IN_A09,142.5,428.0,242.75,242.75,276.51105,276.51105,453.48682,318.64032,MAE
2022-10-01,IN_A10,14130.75,57376.92,16019.125,17907.5,13285.523,14831.523,12870.691,13654.574,MAE
2022-10-01,IN_A11,8180.5,13823.643,7278.0,7278.0,6087.468,6087.468,6748.453,7282.286,MAE
2022-10-01,IN_A12,30840.25,23694.607,29612.75,29612.75,24646.055,24646.055,31009.977,30661.586,MAE
2022-10-01,IN_A16,80.5,220.35718,80.5,63.5,67.10242,64.73895,21.895294,80.5,MAE
2022-10-01,IN_B01,17600.0,5043.0,12016.25,12016.25,17600.0,18135.799,15370.947,15259.5,MAE
2022-10-01,IN_B02,957.5,1363.6072,1195.5,1433.5,957.5,957.5,884.6807,1069.3435,MAE
2022-10-01,IN_B03,19096.0,20895.32,17809.25,17809.25,15365.645,15365.645,16608.398,18485.863,MAE
2022-10-01,IN_B05,22095.5,9029.893,23501.25,23501.25,17067.312,17067.312,24147.555,22083.652,MAE
2022-10-01,IN_B06,742.25,201.53572,432.0,432.0,629.4706,629.4706,648.1256,628.6001,MAE
2022-10-01,IN_C01,7608.75,4999.25,5167.0,10246.75,4999.25,4999.25,6721.9624,4999.25,MAE
2022-10-01,IN_C02,5163.75,22040.93,11844.0,11844.0,9864.43,9864.43,8770.597,9881.322,MAE
2022-10-01,IN_C03,3669.5,6269.91,3669.5,3243.5,9909.4,9909.4,8271.783,3876.7617,MAE
2022-10-01,IN_C04,29.0,122.07144,55.5,55.5,11.3440895,11.3440895,36.016193,77.70981,MAE
2022-10-01,IN_C05,6047.5,5660.232,4911.875,5447.25,5799.4736,6070.8125,5075.779,5470.8125,MAE
2022-10-01,IN_C07,5275.25,18446.93,5275.25,6113.0,7000.127,7000.127,7645.785,5275.25,MAE
2022-10-01,IN_C08,3470.25,10675.25,3470.25,3657.75,4257.0625,4257.0625,3863.4844,4170.0215,MAE
2022-10-01,IN_C09,7494.5,18170.36,7494.5,9262.75,7494.5,7494.5,9244.131,7494.5,MAE
2022-10-01,IN_C10,5828.75,24081.14,5828.75,7721.25,5947.5703,5947.5703,8335.727,6245.035,MAE
2022-10-01,IN_D01,4270.0,4270.0,4270.0,8366.25,3874.122,3874.122,3366.831,4270.0,MAE
2022-10-01,IN_D02,1635.0,1394.3036,2178.0,2178.0,1416.4802,1416.4802,1542.5015,1412.0618,MAE
2022-10-01,IN_D04,2960.75,3120.7856,3280.25,4148.25,2960.75,2960.75,3160.418,2241.3972,MAE
2022-10-01,IN_D05,1576.75,2604.75,2485.5,2485.5,1576.75,1576.75,1872.4122,1794.5681,MAE
2022-10-01,IN_D06,16166.75,5582.6787,4660.75,8496.25,5582.6787,5582.6787,4358.444,5571.8184,MAE
2022-10-01,IN_D07,30280.75,29025.285,22235.5,22235.5,29164.307,29164.307,20314.797,26894.914,MAE
2022-10-01,IN_D08,4974.25,2072.4106,2556.25,169.75,2072.4106,2072.4106,2261.8787,2236.624,MAE
2022-10-01,IN_D10,14057.25,22413.893,18361.25,18361.25,20129.629,20825.355,13839.585,14104.668,MAE
2022-10-01,IN_D11,6164.75,4546.1787,6090.75,6090.75,5030.619,3946.415,2115.3552,6155.108,MAE
2022-10-01,IN_G01,6933.25,4700.1787,5213.125,8219.5,4700.1787,4700.1787,4693.4707,4840.587,MAE
2022-10-01,IN_G02,2464.0,5370.3926,986.5,3721.0,5370.3926,9124.574,4200.011,2124.7732,MAE
2022-10-01,IN_G03,13328.25,23443.36,6927.25,8756.75,8381.949,6123.211,7704.117,8190.4004,MAE
2022-10-01,IN_G04,2553.0,3011.2148,2012.25,2012.25,3513.9463,3025.0068,3486.963,2913.8867,MAE
2022-10-01,IN_H01,185.25,176.75,233.5,233.5,152.60211,152.60211,188.15527,186.20813,MAE
2022-10-01,IN_H02,9669.5,9228.107,20121.75,20121.75,9504.592,19047.197,9192.68,9703.455,MAE
2022-10-01,IN_H03,3550.0,5532.0176,3550.0,3857.0,4759.4824,4759.4824,4451.205,3618.4746,MAE
2022-10-01,IN_H04,352.5,491.03577,299.0,299.0,226.0611,248.79163,304.50345,239.72427,MAE
2022-10-01,IN_H05,418.75,4415.7144,3376.5,3376.5,3777.0537,3777.0537,4115.397,574.67114,MAE
2022-10-01,IN_J01,44045.0,69016.86,39915.5,62548.0,69016.86,60086.562,29831.422,36872.062,MAE
2022-10-01,IN_J02,5507.5,14754.643,5667.125,9351.25,6248.3506,6802.507,6503.262,6659.446,MAE
2022-10-01,IN_J04,219.5,130.42856,178.0,178.0,142.15022,142.15022,227.82051,203.83972,MAE
2022-10-01,IN_J05,22595.25,4058.8223,6100.5,6897.0,4058.8223,6897.0,4998.656,26807.637,MAE
2022-10-01,IN_J06,735.25,831.46423,668.5,726.75,905.0614,679.3455,453.26624,452.51996,MAE
2022-10-01,IN_L01,4730.5,4970.215,3318.5,3526.5,5364.3086,5364.3086,3905.6357,5895.709,MAE
2022-10-01,IN_L02,16590.0,5525.5713,5095.0,8693.0,8023.8433,8023.8433,10499.798,8042.0977,MAE
2022-10-01,IN_L03,180.0,205.9107,145.0,222.0,180.0,180.0,191.80884,153.05371,MAE
2022-10-01,IN_L04,851.0,8830.857,1319.5,2127.0,2014.5557,2014.5557,2015.0063,1865.0728,MAE
2022-10-01,IN_M01,20102.0,10731.18,13617.75,13617.75,12722.852,12722.852,12127.063,19254.723,MAE
2022-10-01,IN_M02,6652.75,25584.035,6368.5,6834.25,22527.531,22527.531,5348.992,8509.023,MAE
2022-10-01,IN_M03,3334.0,19828.5,3334.0,4988.75,4660.2754,4660.2754,5256.035,3334.0,MAE
2022-10-01,IN_M04,343.25,466.26782,410.75,443.25,385.36572,385.36572,536.9855,344.8833,MAE
2022-10-01,IN_M05,246.5,948.67847,322.25,421.0,246.5,377.0464,389.9768,246.5,MAE
2022-10-01,IN_M09,11.75,105.75,24.25,24.25,17.295456,17.295456,18.20337,13.4764595,MAE
2022-10-01,IN_N01,776.75,1510.3928,809.0,978.75,776.75,776.75,1116.9062,779.8734,MAE
2022-10-01,IN_N02,68536.0,120265.03,42403.875,64219.25,50894.61,34195.22,50909.797,53249.33,MAE
2022-10-01,IN_N03,6450.25,16538.172,6450.25,6494.5,10204.066,10204.066,11372.391,7365.211,MAE
2022-10-01,IN_N04,950.0,2542.5,1371.25,1371.25,2130.1348,2130.1348,1578.668,1492.5981,MAE
2022-10-01,IN_N05,17532.5,96249.59,17532.5,22858.75,18250.32,18250.32,24164.125,24084.93,MAE
2022-10-01,IN_N06,36112.5,159110.94,36112.5,45848.75,44722.92,49098.203,46475.42,46725.484,MAE
2022-10-01,IN_N07,95611.0,10036.18,53286.5,53286.5,58009.508,42781.766,52417.82,48451.418,MAE
2022-10-01,IN_P01,1275.0,1309.8213,788.0,2578.25,1309.8213,1309.8213,5114.116,2500.8586,MAE
2022-10-01,IN_P02,126.75,119.25,119.25,168.5,119.25,119.25,262.30154,119.25,MAE
2022-10-01,IN_P03,512.75,1579.8569,523.625,591.0,512.75,556.3893,611.57635,489.07727,MAE
2022-10-01,IN_R01,48808.75,17446.75,35569.0,35569.0,23719.582,23719.582,30337.191,44498.523,MAE
2022-10-01,IN_R02,19338.0,11349.268,14507.75,14507.75,11349.268,11349.268,17701.088,17219.656,MAE
2022-10-01,IN_R03,11722.75,61901.89,14482.0,22213.5,19530.055,15032.289,15486.961,15428.477,MAE
2022-10-01,IN_R05,30660.5,11917.518,9382.5,17879.5,7629.547,7629.547,16178.943,13896.238,MAE
2022-10-01,IN_R06,14691.75,24267.25,6152.75,17174.25,6355.211,6355.211,8498.301,7082.258,MAE
2022-10-01,IN_R07,75.25,386.85715,76.0,76.0,32.02112,32.02112,62.908554,26.730682,MAE
2022-10-01,IN_S01,37240.25,14162.75,22124.5,25377.0,20477.695,20477.695,36035.65,27035.86,MAE
2022-10-01,IN_S02,4589.75,4427.75,6410.625,8231.5,4037.3318,4680.183,5532.5435,4427.75,MAE
2022-10-01,IN_S03,1398.5,2065.125,5828.75,5828.75,1818.7219,1818.7219,4051.4546,3832.7402,MAE
2022-10-01,IN_V03,23558.25,22678.016,26963.5,11944.25,30807.922,30807.922,28923.275,37303.25,MAE
2022-10-01,IN_V04,19388.0,7303.857,15753.0,15753.0,17729.387,17729.387,21881.914,18666.426,MAE
2022-10-01,IN_V07,66.0,296.2143,89.5,94.5,66.0,66.0,38.97484,64.507706,MAE
2023-10-01,IN_A01,65182.5,9704.5,56030.25,56030.25,65182.5,65182.5,74286.93,66226.08,MAE
2023-10-01,IN_A02,13813.25,13238.297,30624.0,30624.0,19098.0,19098.0,22255.316,18585.688,MAE
2023-10-01,IN_A03,1577.0,534.0,3893.5,3893.5,1577.0,1577.0,2599.15,1593.4121,MAE
2023-10-01,IN_A04,6674.5,14586.906,8320.625,5717.25,6674.5,6674.5,6882.836,6542.758,MAE
2023-10-01,IN_A05,59.25,69.734375,119.0,119.0,59.25,59.25,83.57864,59.560974,MAE
2023-10-01,IN_A06,34794.5,55796.562,28950.75,28950.75,31313.61,31313.61,27250.04,30313.766,MAE
2023-10-01,IN_A07,32945.0,8396.25,27865.25,27865.25,28206.086,28206.086,30166.535,27342.938,MAE
2023-10-01,IN_A09,114.5,207.25,220.0,220.0,114.5,114.5,236.70892,189.69788,MAE
2023-10-01,IN_A10,7758.25,23082.312,27122.5,27122.5,7758.25,7758.25,24169.129,7761.383,MAE
2023-10-01,IN_A11,2140.0,12696.6875,1941.75,2555.5,2326.0488,4226.6885,2188.751,2079.25,MAE
2023-10-01,IN_A12,16347.75,5939.4844,21176.0,21176.0,10710.645,8531.213,20364.066,16446.516,MAE
2023-10-01,IN_A16,68.5,286.3125,113.25,93.5,56.12506,101.61972,42.498657,63.957397,MAE
2023-10-01,IN_B01,14349.5,8071.0312,7332.0,9598.5,14349.5,14349.5,7779.378,13097.246,MAE
2023-10-01,IN_B02,625.25,625.25,1106.25,1228.75,861.02576,861.02576,1088.8411,865.1184,MAE
2023-10-01,IN_B03,13033.5,6174.203,14656.5,14656.5,14106.433,14106.433,7459.577,12696.965,MAE
2023-10-01,IN_B05,12879.0,5779.3438,13680.5,13680.5,9439.008,9439.008,14122.882,12884.641,MAE
2023-10-01,IN_B06,379.25,205.53125,114.75,217.5,204.43213,204.43213,130.61212,194.14178,MAE
2023-10-01,IN_C01,24481.0,19849.125,18472.25,18472.25,19849.125,19659.238,20014.316,19955.83,MAE
2023-10-01,IN_C02,16771.5,6058.0312,14598.25,14598.25,13970.625,16760.904,13579.852,14978.922,MAE
2023-10-01,IN_C03,4527.5,6121.8438,10897.0,10897.0,8062.2344,8062.2344,18480.543,6290.6953,MAE
2023-10-01,IN_C04,22.5,122.8125,25.5,25.5,45.940807,45.940807,22.199272,39.531494,MAE
2023-10-01,IN_C05,6488.0,2276.0469,5780.0,7642.0,2985.2874,1304.7681,5309.9854,4752.4785,MAE
2023-10-01,IN_C07,7422.5,5733.9062,15212.75,15212.75,9834.094,9834.094,14787.846,7473.703,MAE
2023-10-01,IN_C08,3727.5,4000.5469,8400.25,8400.25,8207.07,8207.07,8650.732,4057.87,MAE
2023-10-01,IN_C09,12919.5,7621.9375,23521.0,23521.0,12919.5,12919.5,19276.645,12982.852,MAE
2023-10-01,IN_C10,6956.75,8658.375,15990.5,15990.5,6956.75,6956.75,13441.6875,6991.7188,MAE
2023-10-01,IN_D01,3979.0,6407.422,6215.0,8451.0,6178.3643,6178.3643,6734.104,6057.9854,MAE
2023-10-01,IN_D02,812.25,812.25,1189.25,1171.75,888.73425,888.73425,664.1384,688.5556,MAE
2023-10-01,IN_D03,10.5,230.98,47.75,63.25,216.60866,216.60866,40.4011,23.62405,MAE
2023-10-01,IN_D04,7672.25,2747.7812,5265.0,5265.0,7672.25,7672.25,6040.247,6224.8467,MAE
2023-10-01,IN_D05,1529.5,2674.4062,1000.5,793.25,1529.5,1529.5,1654.6814,1498.6327,MAE
2023-10-01,IN_D06,10535.5,10603.906,15488.75,15488.75,15258.314,15258.314,16101.526,15314.764,MAE
2023-10-01,IN_D07,15734.0,22184.188,16274.375,7440.75,15734.0,15734.0,13972.07,15734.0,MAE
2023-10-01,IN_D08,5366.75,2058.8125,2530.625,3371.5,2058.8125,2352.0627,2800.8345,2334.0369,MAE
2023-10-01,IN_D10,22864.25,4451.297,23914.5,23914.5,22864.25,22864.25,25475.031,22849.594,MAE
2023-10-01,IN_D11,5297.0,6878.1562,2900.25,2900.25,5297.0,8681.786,3004.1306,5215.008,MAE
2023-10-01,IN_G01,12414.75,14368.281,15206.0,15206.0,14368.281,14368.281,16166.531,14847.121,MAE
2023-10-01,IN_G02,6776.25,8185.297,6776.25,6393.25,8185.297,9234.355,6116.6104,6335.373,MAE
2023-10-01,IN_G03,8927.25,5206.0938,17539.5,17539.5,12812.906,10184.416,18484.125,15310.068,MAE
2023-10-01,IN_G04,1839.0,2007.4062,1279.5,1279.5,1440.978,1440.978,3288.6738,1826.4883,MAE
2023-10-01,IN_H01,160.25,280.84375,252.0,252.0,205.52893,205.52893,112.385925,159.05713,MAE
2023-10-01,IN_H02,42750.5,24796.406,32871.0,32871.0,27040.668,22996.338,28308.021,26637.094,MAE
2023-10-01,IN_H03,5606.25,6458.9688,11224.25,11224.25,5606.25,5606.25,6462.672,5782.038,MAE
2023-10-01,IN_H04,162.25,472.40625,132.0,111.25,90.91504,161.26819,122.443085,102.71768,MAE
2023-10-01,IN_H05,63.25,4009.75,146.0,150.5,2771.114,2449.045,616.57806,82.50946,MAE
2023-10-01,IN_J01,17924.5,44944.75,25505.5,17210.5,17924.5,17924.5,9884.953,17924.5,MAE
2023-10-01,IN_J02,4162.5,7047.9062,6672.0,8058.5,5482.0693,7118.4243,8064.4824,3658.336,MAE
2023-10-01,IN_J04,92.75,81.0625,60.25,61.25,64.729774,64.729774,76.53046,80.90234,MAE
2023-10-01,IN_J05,11093.5,7710.6406,9486.375,8629.75,7710.6406,8036.182,8215.646,7817.4795,MAE
2023-10-01,IN_J06,1126.0,785.1094,1246.75,1246.75,735.54486,926.21765,1121.29,795.2082,MAE
2023-10-01,IN_L01,3066.0,3066.0,3336.25,2631.0,7023.387,7023.387,6796.0493,3066.0,MAE
2023-10-01,IN_L02,3398.25,5995.125,2667.75,2693.75,3211.3596,3211.3596,2112.1226,2667.75,MAE
2023-10-01,IN_L03,190.75,555.53125,376.75,376.75,190.75,190.75,440.35052,191.33356,MAE
2023-10-01,IN_L04,1488.0,4967.0,2760.0,2760.0,2538.7095,2538.7095,3363.5195,2021.6313,MAE
2023-10-01,IN_M01,9563.0,9563.0,9563.0,9227.0,10587.214,10587.214,7058.3076,9563.0,MAE
2023-10-01,IN_M02,54508.0,27094.719,49480.75,49480.75,48220.754,48220.754,53151.094,49470.797,MAE
2023-10-01,IN_M03,5373.25,8435.219,10529.25,10529.25,12047.08,12047.08,12415.18,5410.1875,MAE
2023-10-01,IN_M04,605.5,786.5625,1137.25,1137.25,903.19385,903.19385,970.532,609.79297,MAE
2023-10-01,IN_M05,482.25,299.25,1045.25,1045.25,482.25,482.25,701.2081,488.60254,MAE
2023-10-01,IN_M09,38.75,123.980774,36.125,34.5,34.64997,34.64997,40.461346,35.21171,MAE
2023-10-01,IN_N01,668.25,1429.9062,558.875,1142.5,668.25,668.25,962.02655,665.6958,MAE
2023-10-01,IN_N02,46794.0,69934.41,46794.0,73958.0,45740.96,36045.57,46595.484,46794.477,MAE
2023-10-01,IN_N03,4992.5,5200.078,14854.75,14854.75,13834.758,13834.758,27556.898,5028.3906,MAE
