index,unique_id,ds,Naive,SeasonalNaive,HistoricAverage,WindowAverage,SARIMAX
884,MI_L04,2025-01-01,31709.0,34199.0,28547.03125,33626.0,31160.0465965574
885,MI_L04,2025-04-01,31709.0,34794.0,28547.03125,33626.0,31160.0465965574
886,MI_L04,2025-07-01,31709.0,33802.0,28547.03125,33626.0,31160.0465965574
887,MI_L04,2025-10-01,31709.0,31709.0,28547.03125,33626.0,31160.0465965574
888,MI_M01,2025-01-01,153194.0,143972.0,121738.625,146510.25,108719.0644901206
889,MI_M01,2025-04-01,153194.0,127678.0,121738.625,146510.25,135203.78641753108
890,MI_M01,2025-07-01,153194.0,161197.0,121738.625,146510.25,115876.9286652611
891,MI_M01,2025-10-01,153194.0,153194.0,121738.625,146510.25,129122.3764204209
892,MI_M02,2025-01-01,5119.0,3154.0,69985.46875,8834.75,19300.596223189044
893,MI_M02,2025-04-01,5119.0,13811.0,69985.46875,8834.75,34274.952851855545
894,MI_M02,2025-07-01,5119.0,13255.0,69985.46875,8834.75,42918.23411940188
895,MI_M02,2025-10-01,5119.0,5119.0,69985.46875,8834.75,47907.18375660377
896,MI_M03,2025-01-01,137663.0,151228.0,148944.125,144625.25,139353.0140182104
897,MI_M03,2025-04-01,137663.0,146860.0,148944.125,144625.25,140467.7400447153
898,MI_M03,2025-07-01,137663.0,142750.0,148944.125,144625.25,141396.24351409258
899,MI_M03,2025-10-01,137663.0,137663.0,148944.125,144625.25,142169.6341698654
900,MI_M04,2025-01-01,16056.0,17328.0,17402.71875,16681.75,15881.664377113664
901,MI_M04,2025-04-01,16056.0,17002.0,17402.71875,16681.75,15741.377030084057
902,MI_M04,2025-07-01,16056.0,16341.0,17402.71875,16681.75,15754.783276052603
903,MI_M04,2025-10-01,16056.0,16056.0,17402.71875,16681.75,15906.24155661041
904,MI_M05,2025-01-01,5696.0,6447.0,6871.625,6149.75,5752.77276796119
905,MI_M05,2025-04-01,5696.0,6448.0,6871.625,6149.75,5811.212923490758
906,MI_M05,2025-07-01,5696.0,6008.0,6871.625,6149.75,5865.140444652869
907,MI_M05,2025-10-01,5696.0,5696.0,6871.625,6149.75,5914.903788236348
908,MI_M09,2025-01-01,242.0,268.0,129.10344827586206,265.0,270.4093018330498
909,MI_M09,2025-04-01,242.0,253.0,129.10344827586206,265.0,259.06184178068685
910,MI_M09,2025-07-01,242.0,297.0,129.10344827586206,265.0,275.7598674289392
911,MI_M09,2025-10-01,242.0,242.0,129.10344827586206,265.0,303.6517082551803
912,MI_N01,2025-01-01,4555.0,3475.0,6246.65625,5322.0,7226.896179817546
913,MI_N01,2025-04-01,4555.0,6305.0,6246.65625,5322.0,7764.416452043899
914,MI_N01,2025-07-01,4555.0,6953.0,6246.65625,5322.0,8179.252040798264
915,MI_N01,2025-10-01,4555.0,4555.0,6246.65625,5322.0,8499.404739382837
916,MI_N02,2025-01-01,501919.0,527004.0,491679.0625,516377.75,502835.77113084565
917,MI_N02,2025-04-01,501919.0,514366.0,491679.0625,516377.75,501350.6480431403
918,MI_N02,2025-07-01,501919.0,522222.0,491679.0625,516377.75,500278.2817341022
