State,Year,Quarter,Period,ATC1 Class,Units Reimbursed,Number of Prescriptions,population,Forecast_low_95,Forecast_high_95
MN,2017,4,2017Q4,MN_J,12264848.46,206542,5441843.333333334,0,0
MN,2017,4,2017Q4,MN_L,1288013.586,34685,4353474.666666667,0,0
MN,2017,4,2017Q4,MN_M,5472896.011,114268,6530212,0,0
MN,2017,4,2017Q4,MN_N,56322332.74,1019035,7618580.666666667,0,0
MN,2017,4,2017Q4,MN_P,534143.502,10371,3265106,0,0
MN,2017,4,2017Q4,MN_R,14203062.71,287886,6530212,0,0
MN,2017,4,2017Q4,MN_S,2718794.901,101681,3265106,0,0
MN,2017,4,2017Q4,MN_V,810803.149,4955,4353474.666666667,0,0
MN,2018,1,2018Q1,MN_A,23066611.16,379474,13125304,0,0
MN,2018,1,2018Q1,MN_B,34218385.06,102985,5468876.666666666,0,0
MN,2018,1,2018Q1,MN_C,14521334.91,374126,9843978,0,0
MN,2018,1,2018Q1,MN_D,6480991.856,92938,10937753.333333332,0,0
MN,2018,1,2018Q1,MN_G,9188981.341,108818,4375101.333333333,0,0
MN,2018,1,2018Q1,MN_H,2138388.81,76287,5468876.666666666,0,0
MN,2018,1,2018Q1,MN_J,15439540.03,236794,5468876.666666666,0,0
MN,2018,1,2018Q1,MN_L,1297116.227,33405,4375101.333333333,0,0
MN,2018,1,2018Q1,MN_M,4374558.96,85205,6562652,0,0
MN,2018,1,2018Q1,MN_N,51525340.7,965839,7656427.333333333,0,0
MN,2018,1,2018Q1,MN_P,340958.002,6758,3281326,0,0
MN,2018,1,2018Q1,MN_R,13076035.53,242811,6562652,0,0
MN,2018,1,2018Q1,MN_S,3248163.063,102839,3281326,0,0
MN,2018,1,2018Q1,MN_V,3286321.519,4609,4375101.333333333,0,0
MN,2018,2,2018Q2,MN_A,27670799.16,389630,13163756,0,0
MN,2018,2,2018Q2,MN_B,30411195.78,113695,5484898.333333334,0,0
MN,2018,2,2018Q2,MN_C,14837203.92,397250,9872817,0,0
MN,2018,2,2018Q2,MN_D,4494857.658,98129,10969796.666666668,0,0
MN,2018,2,2018Q2,MN_G,6808839.633,98199,4387918.666666667,0,0
MN,2018,2,2018Q2,MN_H,2172540.866,76624,5484898.333333334,0,0
MN,2018,2,2018Q2,MN_J,10691835.41,189785,5484898.333333334,0,0
MN,2018,2,2018Q2,MN_L,1499518.703,38519,4387918.666666667,0,0
MN,2018,2,2018Q2,MN_M,4888739.626999999,93374,6581878,0,0
MN,2018,2,2018Q2,MN_N,53113975.02,990159,7678857.666666667,0,0
MN,2018,2,2018Q2,MN_P,378155.751,8337,3290939,0,0
MN,2018,2,2018Q2,MN_R,11509139.54,268428,6581878,0,0
MN,2018,2,2018Q2,MN_S,10442053.03,125175,3290939,0,0
MN,2018,2,2018Q2,MN_V,3216392.265,6194,4387918.666666667,0,0
MN,2018,3,2018Q3,MN_A,29482634.89,370752,13123396,0,0
MN,2018,3,2018Q3,MN_B,26185317.76,102470,5468081.666666666,0,0
MN,2018,3,2018Q3,MN_C,18151283.33,364210,9842547,0,0
MN,2018,3,2018Q3,MN_D,4496741.271,85026,10936163.333333332,0,0
MN,2018,3,2018Q3,MN_G,6075069.513,101055,4374465.333333333,0,0
MN,2018,3,2018Q3,MN_H,1986628.952,70157,5468081.666666666,0,0
MN,2018,3,2018Q3,MN_J,8635498.286,164434,5468081.666666666,0,0
MN,2018,3,2018Q3,MN_L,1313075.7260000005,36701,4374465.333333333,0,0
MN,2018,3,2018Q3,MN_M,4476228.274,88168,6561698,0,0
MN,2018,3,2018Q3,MN_N,49280235.88,918841,7655314.333333333,0,0
MN,2018,3,2018Q3,MN_P,478952.5,8457,3280849,0,0
MN,2018,3,2018Q3,MN_R,10944161.79,259075,6561698,0,0
MN,2018,3,2018Q3,MN_S,4857194.188,114008,3280849,0,0
MN,2018,3,2018Q3,MN_V,1462739.047,6130,4374465.333333333,0,0
MN,2018,4,2018Q4,MN_A,31977260.64,388158,12957832,0,0
MN,2018,4,2018Q4,MN_B,24825409.47,119939,5399096.666666666,0,0
MN,2018,4,2018Q4,MN_C,13508263.81,367257,9718374,0,0
MN,2018,4,2018Q4,MN_D,4171872.984,92935,10798193.333333332,0,0
MN,2018,4,2018Q4,MN_G,5066038.859999999,93637,4319277.333333333,0,0
MN,2018,4,2018Q4,MN_H,2083815.145,74167,5399096.666666666,0,0
MN,2018,4,2018Q4,MN_J,11425853.523999998,194258,5399096.666666666,0,0
MN,2018,4,2018Q4,MN_L,1362417.386,40250,4319277.333333333,0,0
MN,2018,4,2018Q4,MN_M,5084819.747,100258,6478916,0,0
MN,2018,4,2018Q4,MN_N,52873643.35,974689,7558735.333333333,0,0
MN,2018,4,2018Q4,MN_P,330180.004,6463,3239458,0,0
MN,2018,4,2018Q4,MN_R,12479401.12,261036,6478916,0,0
MN,2018,4,2018Q4,MN_S,3580383.906,110898,3239458,0,0
MN,2018,4,2018Q4,MN_V,775821.884,4444,4319277.333333333,0,0
MN,2019,1,2019Q1,MN_A,32156818.18,384575,12782584,0,0
MN,2019,1,2019Q1,MN_B,19338164.57,93653,5326076.666666666,0,0
MN,2019,1,2019Q1,MN_C,13637359.81,366398,9586938,0,0
MN,2019,1,2019Q1,MN_D,4330838.241,85579,10652153.333333332,0,0
MN,2019,1,2019Q1,MN_G,6926099.687999999,84039,4260861.333333333,0,0
MN,2019,1,2019Q1,MN_H,2489690.995,79383,5326076.666666666,0,0
MN,2019,1,2019Q1,MN_J,12331755.39,221922,5326076.666666666,0,0
MN,2019,1,2019Q1,MN_L,1283234.805,36693,4260861.333333333,0,0
MN,2019,1,2019Q1,MN_M,5976464.508,100482,6391292,0,0
MN,2019,1,2019Q1,MN_N,50962588.07,924207,7456507.333333333,0,0
MN,2019,1,2019Q1,MN_P,285727.5,5753,3195646,0,0
MN,2019,1,2019Q1,MN_R,10839155.15,234674,6391292,0,0
MN,2019,1,2019Q1,MN_S,4555750.711999999,96903,3195646,0,0
MN,2019,1,2019Q1,MN_V,959743.062,10970,3195646,0,0
MN,2019,2,2019Q2,MN_A,50751344.19499999,417713,12699284,0,0
MN,2019,2,2019Q2,MN_B,13043574.22,101722,5291368.333333334,0,0
MN,2019,2,2019Q2,MN_C,14971943.32,391177,9524463,0,0
MN,2019,2,2019Q2,MN_D,6840416.318,111857,10582736.666666668,0,0
MN,2019,2,2019Q2,MN_G,2701630.676,75507,4233094.666666667,0,0
MN,2019,2,2019Q2,MN_H,2350057.2720000003,83472,5291368.333333334,0,0
MN,2019,2,2019Q2,MN_J,10723155.53,206352,5291368.333333334,0,0
MN,2019,2,2019Q2,MN_L,1575835.782,41169,4233094.666666667,0,0
MN,2019,2,2019Q2,MN_M,5416895.855,103728,6349642,0,0
MN,2019,2,2019Q2,MN_N,54529321.12,991403,7407915.666666667,0,0
MN,2019,2,2019Q2,MN_P,460251.203,9785,3174821,0,0
MN,2019,2,2019Q2,MN_R,11156712.79,252853,6349642,0,0
MN,2019,2,2019Q2,MN_S,3185841.975,88811,3174821,0,0
MN,2019,2,2019Q2,MN_V,864581.92,8851,3174821,0,0
MN,2019,3,2019Q3,MN_A,41469874.62,408117,12689624,0,0
MN,2019,3,2019Q3,MN_B,16197921.32,108465,5287343.333333334,0,0
MN,2019,3,2019Q3,MN_C,14433899.63,382723,9517218,0,0
MN,2019,3,2019Q3,MN_D,4708501.254,114365,10574686.666666668,0,0
MN,2019,3,2019Q3,MN_G,7089429.84,84231,4229874.666666667,0,0
MN,2019,3,2019Q3,MN_H,2597414.195,81772,5287343.333333334,0,0
MN,2019,3,2019Q3,MN_J,8477707.281,180353,5287343.333333334,0,0
MN,2019,3,2019Q3,MN_L,1363077.277,36106,4229874.666666667,0,0
MN,2019,3,2019Q3,MN_M,5541442.819,101182,6344812,0,0
MN,2019,3,2019Q3,MN_N,51272692.3,935217,7402280.666666667,0,0
MN,2019,3,2019Q3,MN_P,312900.826,7227,3172406,0,0
MN,2019,3,2019Q3,MN_R,11036957.75,244459,6344812,0,0
MN,2019,3,2019Q3,MN_S,4719841.752,93693,3172406,0,0
MN,2019,3,2019Q3,MN_V,684594.563,4459,4229874.666666667,0,0
MN,2019,4,2019Q4,MN_A,48023229.89,445598,12620720,0,0
MN,2019,4,2019Q4,MN_B,17351144.15,102868,5258633.333333334,0,0
MN,2019,4,2019Q4,MN_C,15195182.24,391630,9465540,0,0
MN,2019,4,2019Q4,MN_D,6221815.392,108766,10517266.666666668,0,0
MN,2019,4,2019Q4,MN_G,3387039.305,85875,4206906.666666667,0,0
MN,2019,4,2019Q4,MN_H,2309548.462,85611,5258633.333333334,0,0
MN,2019,4,2019Q4,MN_J,13055780.55,234053,5258633.333333334,0,0
MN,2019,4,2019Q4,MN_L,1569057.725,40301,4206906.666666667,0,0
MN,2019,4,2019Q4,MN_M,6391962.29,105135,6310360,0,0
MN,2019,4,2019Q4,MN_N,54892017.39,989562,7362086.666666667,0,0
MN,2019,4,2019Q4,MN_P,435336.3,8172,3155180,0,0
MN,2019,4,2019Q4,MN_R,12680188.74,265888,6310360,0,0
MN,2019,4,2019Q4,MN_S,3313144.518,106090,3155180,0,0
MN,2019,4,2019Q4,MN_V,688794.55,9258,4206906.666666667,0,0
MN,2020,1,2020Q1,MN_A,45918610.04,494814,12678168,0,0
MN,2020,1,2020Q1,MN_B,32863298.57,114673,5282570,0,0
MN,2020,1,2020Q1,MN_C,15937195.2,416630,9508626,0,0
MN,2020,1,2020Q1,MN_D,4455064.389,117242,10565140,0,0
MN,2020,1,2020Q1,MN_G,6345459.732,118489,4226056,0,0
MN,2020,1,2020Q1,MN_H,2032327.765,66960,5282570,0,0
MN,2020,1,2020Q1,MN_J,12736753.33,221709,5282570,0,0
MN,2020,1,2020Q1,MN_L,1299734.942,40819,4226056,0,0
MN,2020,1,2020Q1,MN_M,5345260.57,109042,6339084,0,0
MN,2020,1,2020Q1,MN_N,60105134.17,1092246,7395598,0,0
MN,2020,1,2020Q1,MN_P,567962.9569999999,14243,3169542,0,0
MN,2020,1,2020Q1,MN_R,12929354.8,246852,6339084,0,0
MN,2020,1,2020Q1,MN_S,3473019.813,116286,3169542,0,0
MN,2020,1,2020Q1,MN_V,1130489.127,10354,4226056,0,0
MN,2020,2,2020Q2,MN_A,43005910.59,456449,13111664,0,0
MN,2020,2,2020Q2,MN_B,21817159.78,86270,5463193.333333334,0,0
MN,2020,2,2020Q2,MN_C,16250801.77,377915,9833748,0,0
MN,2020,2,2020Q2,MN_D,4140356.024,98685,10926386.666666668,0,0
MN,2020,2,2020Q2,MN_G,5009054.889,104259,4370554.666666667,0,0
MN,2020,2,2020Q2,MN_H,2069554.287,62560,5463193.333333334,0,0
MN,2020,2,2020Q2,MN_J,4957725.713,127361,5463193.333333334,0,0
MN,2020,2,2020Q2,MN_L,1175104.621,35674,4370554.666666667,0,0
MN,2020,2,2020Q2,MN_M,4786782.651000001,90761,6555832,0,0
MN,2020,2,2020Q2,MN_N,58074068.44,1025055,7648470.666666667,0,0
MN,2020,2,2020Q2,MN_P,406204.76,10958,3277916,0,0
MN,2020,2,2020Q2,MN_R,9506190.558000002,208812,6555832,0,0
MN,2020,2,2020Q2,MN_S,2839114.765,85715,3277916,0,0
MN,2020,2,2020Q2,MN_V,1968983.492,13222,4370554.666666667,0,0
MN,2020,3,2020Q3,MN_A,48793214.29,479677,13601284,0,0
MN,2020,3,2020Q3,MN_B,28667210.66,101589,5667201.666666666,0,0
MN,2020,3,2020Q3,MN_C,16736929.16,368892,10200963,0,0
MN,2020,3,2020Q3,MN_D,4170480.558,104148,11334403.333333332,0,0
MN,2020,3,2020Q3,MN_G,5739195.2020000005,112488,4533761.333333333,0,0
MN,2020,3,2020Q3,MN_H,2259104.11,65057,5667201.666666666,0,0
MN,2020,3,2020Q3,MN_J,6629883.13,160820,5667201.666666666,0,0
MN,2020,3,2020Q3,MN_L,1285850.945,40341,4533761.333333333,0,0
MN,2020,3,2020Q3,MN_M,5475004.496,107754,6800642,0,0
MN,2020,3,2020Q3,MN_N,61946858.36,1078102,7934082.333333333,0,0
MN,2020,3,2020Q3,MN_P,583451.166,15286,3400321,0,0
MN,2020,3,2020Q3,MN_R,10075872.42,216308,6800642,0,0
MN,2020,3,2020Q3,MN_S,3430392.702,104345,3400321,0,0
MN,2020,3,2020Q3,MN_V,1836677.738,6663,4533761.333333333,0,0
MN,2020,4,2020Q4,MN_A,47965751.14,444822,14049768,0,0
MN,2020,4,2020Q4,MN_B,24005908.91,90746,5854070,0,0
MN,2020,4,2020Q4,MN_C,16937152.1,347436,10537326,0,0
MN,2020,4,2020Q4,MN_D,5693035.978,96617,11708140,0,0
MN,2020,4,2020Q4,MN_G,5961603.451,116186,4683256,0,0
MN,2020,4,2020Q4,MN_H,2177721.944,62179,5854070,0,0
MN,2020,4,2020Q4,MN_J,6188128.249,154752,5854070,0,0
MN,2020,4,2020Q4,MN_L,1201386.99,37629,4683256,0,0
MN,2020,4,2020Q4,MN_M,5233328.367,100813,7024884,0,0
MN,2020,4,2020Q4,MN_N,61331662.89,1068903,8195698,0,0
MN,2020,4,2020Q4,MN_P,516828.946,15099,3512442,0,0
MN,2020,4,2020Q4,MN_R,10741655.782000002,229209,7024884,0,0
MN,2020,4,2020Q4,MN_S,2792067.79,89035,3512442,0,0
MN,2020,4,2020Q4,MN_V,1759945.259,12986,4683256,0,0
MN,2021,1,2021Q1,MN_A,46164702.88,452685,14482996,0,0
MN,2021,1,2021Q1,MN_B,38862448.58799999,98221,6034581.666666666,0,0
MN,2021,1,2021Q1,MN_C,17714139,346401,10862247,0,0
MN,2021,1,2021Q1,MN_D,4931169.385,106564,12069163.333333332,0,0
MN,2021,1,2021Q1,MN_G,5683367.698,97989,4827665.333333333,0,0
MN,2021,1,2021Q1,MN_H,2258913.694,60896,6034581.666666666,0,0
MN,2021,1,2021Q1,MN_J,6709387.048,164206,6034581.666666666,0,0
MN,2021,1,2021Q1,MN_L,1109981.17,36312,4827665.333333333,0,0
MN,2021,1,2021Q1,MN_M,4791581.639,90876,7241498,0,0
MN,2021,1,2021Q1,MN_N,66175877.63,1137953,8448414.333333332,0,0
MN,2021,1,2021Q1,MN_P,475029.53,9705,3620749,0,0
MN,2021,1,2021Q1,MN_R,14440878.61,263288,7241498,0,0
MN,2021,1,2021Q1,MN_S,3866812.08,105639,3620749,0,0
MN,2021,1,2021Q1,MN_V,2554706.526,17011,4827665.333333333,0,0
MN,2021,2,2021Q2,MN_A,44426403.06,455245,14794360,0,0
MN,2021,2,2021Q2,MN_B,27113180.68,105999,6164316.666666666,0,0
MN,2021,2,2021Q2,MN_C,17608121.61,337596,11095770,0,0
MN,2021,2,2021Q2,MN_D,6081380.589,120087,12328633.333333332,0,0
MN,2021,2,2021Q2,MN_G,12074285.182999998,100483,4931453.333333333,0,0
MN,2021,2,2021Q2,MN_H,2275873.445,63008,6164316.666666666,0,0
MN,2021,2,2021Q2,MN_J,7781552.287,173372,6164316.666666666,0,0
MN,2021,2,2021Q2,MN_L,1278604.984,40082,4931453.333333333,0,0
MN,2021,2,2021Q2,MN_M,4553967.088,87214,7397180,0,0
MN,2021,2,2021Q2,MN_N,64151826.93,1102931,8630043.333333332,0,0
MN,2021,2,2021Q2,MN_P,611217.996,17813,3698590,0,0
MN,2021,2,2021Q2,MN_R,12960525.49,269784,7397180,0,0
MN,2021,2,2021Q2,MN_S,5274395.205,107663,3698590,0,0
MN,2021,2,2021Q2,MN_V,3263536.3030000003,19358,4931453.333333333,0,0
MN,2021,3,2021Q3,MN_A,52137154.71,476476,15100532,0,0
MN,2021,3,2021Q3,MN_B,29365700,115257,6291888.333333334,0,0
MN,2021,3,2021Q3,MN_C,18291170.53,342832,11325399,0,0
MN,2021,3,2021Q3,MN_D,5622288.698,101522,12583776.666666668,0,0
MN,2021,3,2021Q3,MN_G,4445738.700999999,90588,5033510.666666667,0,0
MN,2021,3,2021Q3,MN_H,2388741.458,66555,6291888.333333334,0,0
MN,2021,3,2021Q3,MN_J,8095363.7,177605,6291888.333333334,0,0
MN,2021,3,2021Q3,MN_L,1160780.164,37396,5033510.666666667,0,0
MN,2021,3,2021Q3,MN_M,4752643.854,90467,7550266,0,0
MN,2021,3,2021Q3,MN_N,66798756.89,1137003,8808643.666666668,0,0
MN,2021,3,2021Q3,MN_P,356803.78,8356,3775133,0,0
MN,2021,3,2021Q3,MN_R,15005032.74,306445,7550266,0,0
MN,2021,3,2021Q3,MN_S,3958095.875,110455,3775133,0,0
MN,2021,3,2021Q3,MN_V,3103666.128,23154,5033510.666666667,0,0
MN,2021,4,2021Q4,MN_A,45956246.14,450624,15369116,0,0
MN,2021,4,2021Q4,MN_B,16639021.88,77130,6403798.333333334,0,0
MN,2021,4,2021Q4,MN_C,16933308.71,315475,11526837,0,0
MN,2021,4,2021Q4,MN_D,5950766.12,101402,12807596.666666668,0,0
MN,2021,4,2021Q4,MN_G,9342396.916,96318,5123038.666666667,0,0
MN,2021,4,2021Q4,MN_H,2158678.4880000004,60679,6403798.333333334,0,0
MN,2021,4,2021Q4,MN_J,9083636.794,177548,6403798.333333334,0,0
MN,2021,4,2021Q4,MN_L,1302512.418,37241,5123038.666666667,0,0
MN,2021,4,2021Q4,MN_M,5176957.384,90335,7684558,0,0
MN,2021,4,2021Q4,MN_N,64371820.31,1076292,8965317.666666668,0,0
MN,2021,4,2021Q4,MN_P,403547.546,12340,3842279,0,0
MN,2021,4,2021Q4,MN_R,17017923.604000002,284073,7684558,0,0
MN,2021,4,2021Q4,MN_S,2616534.313,85212,3842279,0,0
MN,2021,4,2021Q4,MN_V,1927354.719,21650,5123038.666666667,0,0
MN,2022,1,2022Q1,MN_A,38710066.82,432828,15684016,0,0
MN,2022,1,2022Q1,MN_B,26645101.41,96986,6535006.666666666,0,0
MN,2022,1,2022Q1,MN_C,17305593.729000002,304367,11763012,0,0
MN,2022,1,2022Q1,MN_D,4577672.603,99962,13070013.333333332,0,0
MN,2022,1,2022Q1,MN_G,5605057.216,88499,5228005.333333333,0,0
MN,2022,1,2022Q1,MN_H,2846400.49,70758,6535006.666666666,0,0
MN,2022,1,2022Q1,MN_J,7732979.723,144760,6535006.666666666,0,0
MN,2022,1,2022Q1,MN_L,1487552.772,40137,5228005.333333333,0,0
MN,2022,1,2022Q1,MN_M,5884635.649,102390,7842008,0,0
MN,2022,1,2022Q1,MN_N,64638271.18000001,1076355,9149009.333333332,0,0
MN,2022,1,2022Q1,MN_P,359641.6,7313,3921004,0,0
MN,2022,1,2022Q1,MN_R,14278000.96,233230,7842008,0,0
MN,2022,1,2022Q1,MN_S,4868747.037,101754,3921004,0,0
MN,2022,1,2022Q1,MN_V,1263150.976,19444,5228005.333333333,0,0
MN,2022,2,2022Q2,MN_A,37682110.56,393840,15920412,0,0
MN,2022,2,2022Q2,MN_B,27710481.69,89940,6633505,0,0
MN,2022,2,2022Q2,MN_C,16844405.06,285849,11940309,0,0
MN,2022,2,2022Q2,MN_D,4689293.194,113473,13267010,0,0
MN,2022,2,2022Q2,MN_G,4695180.355,84085,5306804,0,0
MN,2022,2,2022Q2,MN_H,2333017.774,63246,6633505,0,0
MN,2022,2,2022Q2,MN_J,8804091.792,161895,6633505,0,0
MN,2022,2,2022Q2,MN_L,1385134.8050000002,39037,5306804,0,0
MN,2022,2,2022Q2,MN_M,5692354.5540000005,99347,7960206,0,0
MN,2022,2,2022Q2,MN_N,64182216.63,1075221,9286907,0,0
MN,2022,2,2022Q2,MN_P,423699.6,9503,3980103,0,0
MN,2022,2,2022Q2,MN_R,11896117.3,224850,7960206,0,0
MN,2022,2,2022Q2,MN_S,5256826.9120000005,107998,3980103,0,0
MN,2022,2,2022Q2,MN_V,1527152.621,16876,5306804,0,0
MN,2022,3,2022Q3,MN_A,46290177.72,388901,16229544,0,0
MN,2022,3,2022Q3,MN_B,18025220.69,86028,6762310,0,0
MN,2022,3,2022Q3,MN_C,16691071.89,279269,12172158,0,0
MN,2022,3,2022Q3,MN_D,4493543.973,90360,13524620,0,0
MN,2022,3,2022Q3,MN_G,7598148.865,95560,5409848,0,0
MN,2022,3,2022Q3,MN_H,2378069.738,64990,6762310,0,0
MN,2022,3,2022Q3,MN_J,8119581.253,162788,6762310,0,0
MN,2022,3,2022Q3,MN_L,1446258.048,39392,5409848,0,0
MN,2022,3,2022Q3,MN_M,5287535.678,92371,8114772,0,0
MN,2022,3,2022Q3,MN_N,64937043.59,1065239,9467234,0,0
MN,2022,3,2022Q3,MN_P,524078.749,9984,4057386,0,0
MN,2022,3,2022Q3,MN_R,11152083.59,232388,8114772,0,0
MN,2022,3,2022Q3,MN_S,5374152.828000001,108066,4057386,0,0
MN,2022,3,2022Q3,MN_V,1802513.834,20437,5409848,0,0
MN,2022,4,2022Q4,MN_A,38326704.98,376798,16570212,0,0
MN,2022,4,2022Q4,MN_B,29146700.59,96897,6904255,0,0
MN,2022,4,2022Q4,MN_C,16272469.59,265893,12427659,0,0
MN,2022,4,2022Q4,MN_D,3674531.165,89571,12427659,0,0
MN,2022,4,2022Q4,MN_G,4281612.245,80733,5523404,0,0
MN,2022,4,2022Q4,MN_H,3001245.358,73916,6904255,0,0
MN,2022,4,2022Q4,MN_J,12540822.89,205909,6904255,0,0
MN,2022,4,2022Q4,MN_L,1565082.088,39652,5523404,0,0
MN,2022,4,2022Q4,MN_M,5122300.441,93721,8285106,0,0
MN,2022,4,2022Q4,MN_N,62037909.75,1014506,9665957,0,0
MN,2022,4,2022Q4,MN_P,342032.65,6749,4142553,0,0
MN,2022,4,2022Q4,MN_R,13707057.82,246476,8285106,0,0
MN,2022,4,2022Q4,MN_S,5199300.291,125331,4142553,0,0
MN,2022,4,2022Q4,MN_V,1840703.743,27676,5523404,0,0
MN,2023,1,2023Q1,MN_A,57560967.87,477214,16857624,0,0
MN,2023,1,2023Q1,MN_B,10507717.93,75733,7024010,0,0
MN,2023,1,2023Q1,MN_C,16568599.02,273991,12643218,0,0
MN,2023,1,2023Q1,MN_D,5086130.743,98810,12643218,0,0
MN,2023,1,2023Q1,MN_G,4605665.423,90115,5619208,0,0
MN,2023,1,2023Q1,MN_H,2392561.982,55281,7024010,0,0
MN,2023,1,2023Q1,MN_J,12125870.99,204975,7024010,0,0
MN,2023,1,2023Q1,MN_L,1529348.457,36599,5619208,0,0
MN,2023,1,2023Q1,MN_M,6688860.617000001,103646,8428812,0,0
MN,2023,1,2023Q1,MN_N,64722279.84,1055407,9833614,0,0
MN,2023,1,2023Q1,MN_P,400234.287,9049,4214406,0,0
MN,2023,1,2023Q1,MN_R,10791337.4,211866,8428812,0,0
MN,2023,1,2023Q1,MN_S,4517585.797,92202,4214406,0,0
MN,2023,1,2023Q1,MN_V,1780406.861,25552,5619208,0,0
MN,2023,2,2023Q2,MN_A,55161190.36,464364,17061708,0,0
MN,2023,2,2023Q2,MN_B,7715736.753,67644,7109045,0,0
MN,2023,2,2023Q2,MN_C,17294181.02,280797,12796281,0,0
MN,2023,2,2023Q2,MN_D,5713303.053,106764,12796281,0,0
MN,2023,2,2023Q2,MN_G,4337486.798,92606,5687236,0,0
MN,2023,2,2023Q2,MN_H,2626086.15,58872,7109045,0,0
MN,2023,2,2023Q2,MN_J,11052304.23,182717,7109045,0,0
MN,2023,2,2023Q2,MN_L,1461678.032,38146,5687236,0,0
MN,2023,2,2023Q2,MN_M,5903550.657000001,95428,8530854,0,0
MN,2023,2,2023Q2,MN_N,63130935.2,1036916,9952663,0,0
MN,2023,2,2023Q2,MN_P,333944.586,8614,4265427,0,0
MN,2023,2,2023Q2,MN_R,10480072.8,212031,8530854,0,0
MN,2023,2,2023Q2,MN_S,4405658.205,83671,4265427,0,0
MN,2023,2,2023Q2,MN_V,1769647.701,14696,4265427,0,0
MN,2023,3,2023Q3,MN_A,50061643.85,440507,16697092,0,0
MN,2023,3,2023Q3,MN_B,8482479.833999999,72052,6957121.666666666,0,0
MN,2023,3,2023Q3,MN_C,15750326.05,255838,12522819,0,0
MN,2023,3,2023Q3,MN_D,4698855.274,95759,12522819,0,0
MN,2023,3,2023Q3,MN_G,7866260.903,87497,5565697.333333333,0,0
MN,2023,3,2023Q3,MN_H,2303054.629,51278,6957121.666666666,0,0
MN,2023,3,2023Q3,MN_J,8643848.715,171082,6957121.666666666,0,0
MN,2023,3,2023Q3,MN_L,1332313.557,35500,5565697.333333333,0,0
MN,2023,3,2023Q3,MN_M,5636184.757,91874,8348546,0,0
MN,2023,3,2023Q3,MN_N,62434641.77,1008500,9739970.333333332,0,0
MN,2023,3,2023Q3,MN_P,401029.683,11335,4174273,0,0
MN,2023,3,2023Q3,MN_R,11030153.97,215320,8348546,0,0
MN,2023,3,2023Q3,MN_S,4723348.475000001,89758,4174273,0,0
MN,2023,3,2023Q3,MN_V,1023786.567,14012,5565697.333333333,0,0
MN,2023,4,2023Q4,MN_A,50942812.82,430073,16338260,0,0
MN,2023,4,2023Q4,MN_B,9197550.524,72124,6807608.333333334,0,0
MN,2023,4,2023Q4,MN_C,15072295.45,242966,12253695,0,0
MN,2023,4,2023Q4,MN_D,5867069.278,91557,13615216.666666668,0,0
MN,2023,4,2023Q4,MN_G,3851893.313,82703,5446086.666666667,0,0
MN,2023,4,2023Q4,MN_H,2341952.542,50614,6807608.333333334,0,0
MN,2023,4,2023Q4,MN_J,11193280.22,191589,6807608.333333334,0,0
MN,2023,4,2023Q4,MN_L,1155058.869,31022,5446086.666666667,0,0
MN,2023,4,2023Q4,MN_M,6112097.259,88938,8169130,0,0
MN,2023,4,2023Q4,MN_N,58735195.48,936701,9530651.666666668,0,0
MN,2023,4,2023Q4,MN_P,304259.904,7689,4084565,0,0
MN,2023,4,2023Q4,MN_R,10684415.03,207031,8169130,0,0
MN,2023,4,2023Q4,MN_S,4123440.183,89571,4084565,0,0
MN,2023,4,2023Q4,MN_V,1243359.174,18323,5446086.666666667,0,0
MN,2024,1,2024Q1,MN_A,43854600.66,355873,15274988,0,0
MN,2024,1,2024Q1,MN_B,13810159.14,90964,6364578.333333334,0,0
MN,2024,1,2024Q1,MN_C,12411886.85,208329,11456241,0,0
MN,2024,1,2024Q1,MN_D,4350353.471,77897,11456241,0,0
MN,2024,1,2024Q1,MN_G,4069299.100000001,69261,5091662.666666667,0,0
MN,2024,1,2024Q1,MN_H,2033895.968,56194,6364578.333333334,0,0
MN,2024,1,2024Q1,MN_J,12985061.76,188260,6364578.333333334,0,0
MN,2024,1,2024Q1,MN_L,987700.654,23977,5091662.666666667,0,0
MN,2024,1,2024Q1,MN_M,3980226.412,62068,7637494,0,0
MN,2024,1,2024Q1,MN_N,50556377.34,790658,8910409.666666668,0,0
MN,2024,1,2024Q1,MN_P,241868.605,4853,3818747,0,0
MN,2024,1,2024Q1,MN_R,14643924.77,195129,7637494,0,0
MN,2024,1,2024Q1,MN_S,4373870.024,93969,3818747,0,0
MN,2024,1,2024Q1,MN_V,1363874.169,15464,5091662.666666667,0,0
MN,2024,2,2024Q2,MN_A,40787149.57,341883,14348372,0,0
MN,2024,2,2024Q2,MN_B,10924537.27,70398,5978488.333333334,0,0
MN,2024,2,2024Q2,MN_C,11095300.59,177835,10761279,0,0
MN,2024,2,2024Q2,MN_D,4638952.843,84586,11956976.666666668,0,0
MN,2024,2,2024Q2,MN_G,3534828.225,60893,4782790.666666667,0,0
MN,2024,2,2024Q2,MN_H,1792730.34,47183,5978488.333333334,0,0
MN,2024,2,2024Q2,MN_J,9684856.322,140298,5978488.333333334,0,0
MN,2024,2,2024Q2,MN_L,785701.351,21314,4782790.666666667,0,0
MN,2024,2,2024Q2,MN_M,3003577.784,54353,5978488.333333334,0,0
MN,2024,2,2024Q2,MN_N,46525775.67,747393,8369883.666666667,0,0
MN,2024,2,2024Q2,MN_P,222947.718,5397,3587093,0,0
