unique_id,ds,LightGBM,XGBoost,RandomForest,Ridge,Ensemble
IN_C07,2025-10-01,5242960.858554161,7.651948e+06,6904670.936053006,7225043.667923293,6755171.24873838
IN_C07,2026-01-01,6230627.4448576225,7.8378905e+06,7057136.611126075,7481462.361746069,7139000.070354985
IN_C07,2026-04-01,5219208.869347771,8.0054685e+06,6921431.836599165,7621728.612204059,6925871.845105686
IN_C07,2026-07-01,5614130.381009596,7.946692e+06,6918841.454784193,7687728.518254305,7020125.812838584
IN_C07,2026-10-01,5728101.8199564945,8.002423e+06,6855884.410479291,7713421.681932132,7047572.290344388
IN_C08,2025-01-01,2382354.41223304,2.7190418e+06,2811538.929099258,2941249.8247354515,2714162.1349979574
IN_C08,2025-04-01,2526997.3798502116,2.7002488e+06,2802731.9056906244,3000957.459265204,2754677.99662048
IN_C08,2025-07-01,2495972.7822295073,2.8092e+06,2800665.146622075,3059833.0037210532,2785670.457562905
IN_C08,2025-10-01,2449660.8786093076,2.843771e+06,2797238.0853692805,3134729.151760115,2798089.582624002
IN_C08,2026-01-01,2756497.602724682,2.8704815e+06,2793881.6988951494,3285532.2476670835,2909967.289464888
IN_C08,2026-04-01,2857317.417171582,2.9158472e+06,2823396.9468315896,3349280.8855953077,2967869.3076927736
IN_C08,2026-07-01,2837774.193434102,2.902518e+06,2807454.94719054,3369154.2458170233,2959456.246089427
IN_C08,2026-10-01,2766986.2788958456,2.9758612e+06,2806179.258869369,3358214.2970412895,2957397.3629950956
IN_C09,2025-01-01,6072980.733815353,6.1507015e+06,6164852.775699758,5756782.917294085,6050897.564351021
IN_C09,2025-04-01,5840392.338666391,6.237688e+06,5998826.5024268385,5951303.504841882,6008125.921063998
IN_C09,2025-07-01,5980133.551828767,6.156237e+06,6183453.249394202,6134208.416973154,6117337.098614114
IN_C09,2025-10-01,5525865.738877705,6.165902e+06,6238829.644134456,6358654.298184381,6075827.521268671
IN_C09,2026-01-01,6209585.293789206,6.314164e+06,6417729.879497175,6603432.254835406,6382945.467526635
IN_C09,2026-04-01,5714516.290933727,6.183552e+06,6287841.6258132085,6732981.565342939,6221346.546610663
IN_C09,2026-07-01,5937642.922389361,6.0769445e+06,6201465.967735846,6791645.973929902,6235915.744909324
IN_C09,2026-10-01,5699409.739737403,6.1012175e+06,6204200.104295232,6808680.932987961,6189033.137528183
IN_C10,2025-01-01,5964991.019485865,7.2617035e+06,7039075.714022687,6774422.138784391,6777306.152908273
IN_C10,2025-04-01,5340606.890828958,7.278568e+06,6914463.894797545,6841509.787130515,6608289.621765178
IN_C10,2025-07-01,5842738.714797564,7.382992e+06,6936385.985449955,6917077.636057838,6777184.488270484
IN_C10,2025-10-01,5696353.808843508,7.5026075e+06,6885448.793370795,7102033.114622806,6795625.458913483
IN_C10,2026-01-01,6629593.901175523,7.6989115e+06,7074597.10060655,7324296.488776442,7172526.9366931375
IN_C10,2026-04-01,5579872.18953185,7.8753485e+06,6982223.297823541,7456776.4513524985,6963703.397727082
IN_C10,2026-07-01,4900087.915515254,7.974455e+06,6958230.60052604,7530073.458652042,6832902.943032589
IN_C10,2026-10-01,5166779.023036913,7.8408525e+06,6856682.306211126,7572150.488773095,6843255.739386198
IN_D01,2025-01-01,1453171.198359772,1.5031058e+06,1436740.074904833,1372476.6733865645,1442785.5299744892
IN_D01,2025-04-01,1464230.853932371,1.5586722e+06,1420861.3927177663,1280614.9640807293,1434163.9872390945
IN_D01,2025-07-01,1422849.115251976,1.5688851e+06,1439747.460299412,1182435.5256188558,1411093.9867088697
IN_D01,2025-10-01,1329794.3410848612,1.4818579e+06,1409906.6055328643,1117930.6802272461,1344735.661228222
IN_D01,2026-01-01,1392625.7807518896,1.5616874e+06,1410491.6713656778,1186200.7603898463,1394090.2044286109
IN_D01,2026-04-01,1458049.6949583727,1.6989529e+06,1440838.6603425865,1189965.105620229,1452925.103065537
IN_D01,2026-07-01,1375101.0390224718,1.6716348e+06,1426710.2835794687,1181927.0845664367,1420390.431436189
IN_D01,2026-10-01,1330445.9641015783,1.6186269e+06,1407763.8806831809,1156206.6707986337,1385571.093773241
IN_D02,2025-01-01,431134.9437260456,527240.6,443851.0294059445,520998.23153253726,477654.90675925394
IN_D02,2025-04-01,435062.82119601936,579006.75,448257.59556307405,544344.194725563,497488.4686511624
IN_D02,2025-07-01,367066.88365383906,578448.2,453527.1020418196,531682.2458744947,479853.851371974
IN_D02,2025-10-01,408830.95233057026,526877.1,416499.4997258618,529895.3820735493,465891.2869330256
IN_D02,2026-01-01,427190.0794367225,582919.2,416107.5836664413,625439.8710111304,504430.0656178675
IN_D02,2026-04-01,411908.730022608,569626.7,413284.3343452115,644539.7508985018,500836.4743539151
IN_D02,2026-07-01,404414.1721508799,574440.56,419822.2910726812,627399.2908905643,498452.5935440973
IN_D02,2026-10-01,385496.9384098632,533884.6,406606.39304931526,587667.6841880316,471516.417479763
IN_D04,2025-01-01,724404.3485863593,740912.56,738764.3488406473,829971.8640939468,755602.3393740664
IN_D04,2025-04-01,693594.0826815318,742600.94,755401.7532215931,845589.1931701119,757004.331368637
IN_D04,2025-07-01,686542.1319990432,711220.0,748732.4793011689,831030.2156324531,742565.3525507149
IN_D04,2025-10-01,659612.1069315117,672689.2,750842.0860726346,782351.7419151822,716871.9039220072
IN_D04,2026-01-01,705050.9904507897,723305.94,757105.7263031608,858615.8461322589,758435.9222304542
IN_D04,2026-04-01,727555.8952438359,674080.8,767704.5353309836,866283.3939611649,756814.4551716903
IN_D04,2026-07-01,734336.923068614,701598.5,774659.8968373181,842288.0256899358,761984.3246842476
IN_D04,2026-10-01,725206.9672822178,640890.1,785586.3083117392,798143.8087252784,738853.8606408413
IN_D05,2025-01-01,188176.2737614489,117196.23,116446.5407237439,167478.56839776703,144930.2845046724
IN_D05,2025-04-01,156123.62168614633,112221.03,117378.33751157316,181253.6057802987,139291.60938958963
IN_D05,2025-07-01,139099.77399756724,91693.05,116071.20138480439,160455.29592171882,125340.28709122693
IN_D05,2025-10-01,47850.89861440701,104535.82,138839.01627413882,110003.46365312929,102435.18904082046
IN_D05,2026-01-01,160794.94367696988,117781.195,157134.3860155461,183007.33769388346,154119.41067265137
IN_D05,2026-04-01,190509.13647456007,118846.17,144906.504079896,185945.22341924137,158470.0132410657
IN_D05,2026-07-01,118732.92691316639,227806.88,144541.66293499595,160602.64142779005,161927.15502991923
IN_D05,2026-10-01,92862.48521776767,295054.16,147454.49579763177,111703.0245102566,162226.34986043145
IN_D06,2025-01-01,599575.8939095023,417012.88,577822.1782238063,436262.07672275126,513532.28332667076
IN_D06,2025-04-01,527046.1463155218,497499.28,511435.407826904,561507.229804106,522676.0733582514
IN_D06,2025-07-01,584504.0013031999,473077.6,549927.2706496866,636056.4403972576,558349.8802310604
IN_D06,2025-10-01,497239.0149880011,529496.44,531127.5480163529,642108.7835600183,546645.3675508341
IN_D06,2026-01-01,482251.5152247752,504281.22,567333.4909760394,753116.8910166821,571928.9882221465
IN_D06,2026-04-01,494313.1691250421,486936.6,580796.1776713724,772012.4235967409,578793.0830858846
IN_D06,2026-07-01,717857.3271092724,581792.0,767577.5413981107,750590.9348119576,707080.4519704551
IN_D06,2026-10-01,558768.7796111674,549176.8,686804.101741798,695261.9526347665,624628.5080942495
IN_D07,2025-01-01,2124256.5790721946,2.4622148e+06,2599531.954975796,2539092.5898081046,2439035.401364398
IN_D07,2025-04-01,2045413.3081989035,2.7172742e+06,2797729.0287243663,2484758.665295709,2529635.2857626863
IN_D07,2025-07-01,2264781.2484490187,2.7960208e+06,2840431.938574587,2589529.812893349,2636959.0249678837
IN_D07,2025-10-01,2462240.452939224,2.8030025e+06,2823522.439949214,2511547.295990647,2664105.1211867607
IN_D07,2026-01-01,2498780.3625465357,2.7773718e+06,2817314.7609513775,2600476.8369223117,2684104.2743707416
IN_D07,2026-04-01,2518590.0804788275,2.7629035e+06,2820254.013585874,2616598.2965660803,2689752.245784233
IN_D07,2026-07-01,2552198.3749436983,2.7384832e+06,2738534.431016357,2631729.598296016,2670583.3650285006
IN_D07,2026-10-01,2679448.139844551,2.7513088e+06,2810274.5622267555,2592884.7283135927,2717467.398008514
IN_D08,2025-01-01,706557.3168174162,782476.7,725993.9392993945,307752.53413694736,644301.1977973251
IN_D08,2025-04-01,1025540.3212334388,669839.94,962486.6013678964,28262.928583354224,704463.6948989751
IN_D08,2025-07-01,783899.9339122046,516565.06,790544.6632467272,299477.7619118779,616338.7114199094
IN_D08,2025-10-01,450144.9015747367,880360.8,721677.0262396365,284383.6374462388,599941.7950371976
IN_D08,2026-01-01,713843.8365540983,700855.06,890378.18270384,500857.5960692653,717745.0722007909
